Unnamed: 0,Unnamed: 0.1,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Unnamed: 0.1.1,Unnamed: 0.1.1,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb600,CL600,CLdb,CLdbQ
306,84257.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.05,0.673,5.736,0.054,0.716,5.969,0.0,0.796280128802,0.532864346737,0.249394860209,0.0173436733771,0.139624299985,-0.077026571289,-0.419289394776,0.412086313439,0.255704075598,0.713032774359,0.273217622845,-0.0635703741413,0.424452676691,-0.604393167558,-0.23101295783,0.588469141005,0.22548772736,84257.0,84257.0,0.233255403517,0.911162426429,0.339668881994,0.537254691721,0.296069055674,0.789747118068,0.427968419371,0.471391907998,0.771124309755,2.58444130924e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.008,0.031,0.089,0.0,0.0,0.0,0.008,0.031,0.089,0.009,0.032,0.091,0.0,0.0,0.0,0.009,0.032,0.091,84257.0,0.01,0.001,0.0,8.19954921504e-12,1.20057834271e-11,5.11161822053e-11,7.11881697151e-31,0.0,0.97835,0.0,1.80449571062e-30,0.0,5.15797549455,0.0,5.44216433532,0.0,5.74131122038,1.132e-23,0.0,0.00205346093257,9.441e-27,0.0,9.441e-27,6.61610798434e-07,2.58444130924e-06,9.63444348259e-07,1.06099008694e-06,5.84687929135e-07,1.55962130508e-06,1.11518515111e-06,1.22833656027e-06,2.0093687781e-06,0.962955981861,0.97662120662,0.962955981861,0.946164145937
308,28650.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.036,0.699,5.923,0.042,0.738,6.2,0.0,0.818145699527,0.17478869048,0.523513568847,-0.159893706602,-0.021309008601,-0.0769148479298,-0.293865665782,0.134628863059,0.567070403396,0.416465238169,0.628163998382,-0.0650216152558,0.483876927056,-0.229967828,-0.550275823403,0.352067815415,0.531031899817,28650.0,28650.0,0.234424208818,0.922636336216,0.306247418626,0.22263619978,0.643221021321,0.732598007285,0.493769529998,0.781553208921,0.381269239344,2.34857781692e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.007,0.031,0.091,0.0,0.0,0.0,0.007,0.031,0.091,0.008,0.032,0.093,0.0,0.0,0.0,0.008,0.032,0.093,28650.0,0.01,0.001,0.0,1.79914031395e-15,8.50838655881e-12,5.05577813085e-11,1.31009055111e-31,0.0,1.01085,0.0,5.32892505921e-31,0.0,3.8776311221,0.0,2.64879387136,0.0,1.67762264641,2.071e-24,0.0,0.00205346093257,1.718e-27,0.0,1.718e-27,4.34858494403e-07,1.7114966499e-06,5.68091034838e-07,7.13731725786e-07,2.06205123004e-06,2.34857781692e-06,5.82767455164e-07,9.22421791884e-07,4.4998990591e-07,0.967424307,0.979672889809,0.967424307,0.951842751263
309,30820.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.036,0.702,5.803,0.036,0.735,6.018,0.0,0.826876503745,0.0335808592082,0.53948433022,0.0974295160423,-0.120878948949,0.0816299497453,-0.26584818483,0.0871981935396,0.541936356153,0.178082921945,0.767886207561,0.0616602472493,0.484906749169,0.000697259268646,-0.637597018574,0.134517257848,0.580032862513,30820.0,30820.0,0.234863302412,0.924207127951,0.301131887757,0.351920379267,0.466263990397,0.811634115791,0.111348053098,0.920153827403,0.375391189277,2.81947035841e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.007,0.031,0.09,0.0,0.0,0.0,0.007,0.031,0.09,0.007,0.032,0.091,0.0,0.0,0.0,0.007,0.032,0.091,30820.0,0.01,0.001,0.0,2.58485498431e-14,8.47577024513e-12,5.13404307421e-11,3.39407573103e-33,0.0,0.9899,0.0,6.56227409901e-32,0.0,3.40324578451,0.0,2.93674336843,0.0,5.57570666895,7.34e-26,0.0,0.00205346093257,5.707e-29,0.0,5.707e-29,1.89049076767e-07,7.43924242257e-07,2.42390806827e-07,9.04555064667e-07,1.19845703413e-06,2.08617571857e-06,3.41184838694e-07,2.81947035841e-06,1.15024716461e-06,0.964738584095,0.977863791705,0.964738584095,0.947698821585
310,121433.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.039,0.699,5.904,0.04,0.731,6.146,0.0,0.828638404258,0.530540544713,0.110674481154,-0.0987897713502,0.0993824214952,-0.0733074042022,-0.377638774395,0.616229686121,0.177527814697,0.608281185568,0.265995918763,-0.0811118622621,0.398489951381,-0.540005153291,-0.0584565907981,0.673040060241,0.294314395112,121433.0,121433.0,0.234865545225,0.929354580819,0.28484774666,0.655397770956,0.380685904076,0.652328141554,0.279882437042,0.438186481499,0.854200461758,2.69730044909e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.007,0.031,0.091,0.0,0.0,0.0,0.007,0.031,0.091,0.007,0.032,0.092,0.0,0.0,0.0,0.007,0.032,0.092,121433.0,0.01,0.001,0.0,7.38493117945e-12,1.15749933093e-11,5.01274034011e-11,3.38475618475e-31,0.0,1.00748,0.0,6.63492549086e-31,0.0,4.94983008268,0.0,2.56781777485,0.0,5.83640899189,5.254e-24,0.0,0.00205346093257,4.109e-27,0.0,4.109e-27,5.49905965388e-07,2.17595828057e-06,6.66932542047e-07,1.1966219907e-06,6.95054430383e-07,1.1910174766e-06,8.83782035858e-07,1.38365716977e-06,2.69730044909e-06,0.967010860028,0.979395184068,0.967010860028,0.951199822892
311,38187.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.047,0.673,6.136,0.047,0.704,6.396,0.0,0.788939526748,0.233966494263,0.54927342194,0.0147423512369,-0.144621830052,0.0794470848257,-0.315098874345,0.257290628044,0.45061511292,0.633343343736,0.473312393429,0.0597606698491,0.518077161795,-0.19749552047,-0.579052208039,0.476405428205,0.356028993905,38187.0,38187.0,0.234089228605,0.931525361754,0.278321277413,0.241009562748,0.685899789973,0.686626440489,0.729752734694,0.356757185033,0.583254024533,2.23616984105e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.008,0.031,0.092,0.0,0.0,0.0,0.008,0.031,0.092,0.008,0.031,0.094,0.0,0.0,0.0,0.008,0.031,0.094,38187.0,0.01,0.001,0.0,6.7893226931e-14,8.87631301436e-12,5.11751912907e-11,1.59144824673e-31,0.0,1.0477,0.0,4.6917908918e-31,0.0,5.15079000303,0.0,2.65410246314,0.0,1.60220559848,2.9e-24,0.0,0.00205346093257,2.294e-27,0.0,2.294e-27,4.7243202494e-07,1.87997720168e-06,5.61699850333e-07,7.84907606001e-07,2.23380332284e-06,2.23616984105e-06,5.34831981663e-07,2.61465484366e-07,4.27463839358e-07,0.971739260794,0.982478252293,0.971739260794,0.958423189519
313,84194.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.04,0.764,6.144,0.043,0.796,6.39,0.0,0.825780079294,0.414952803943,0.347485457189,-0.157912209327,0.0147994029852,-0.0822661825551,-0.273653776642,0.393077237913,0.399494121856,0.533905563773,0.564965013382,-0.0644275317746,0.481956678062,-0.506627254311,-0.369176901183,0.418133145434,0.44245764445,84194.0,84194.0,0.234581155357,0.939509435432,0.249587063538,0.368348359122,0.682943404853,0.630799327916,0.536882080549,0.466343152314,0.703051702135,1.96701799253e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.007,0.033,0.092,0.0,0.0,0.0,0.007,0.033,0.092,0.008,0.033,0.094,0.0,0.0,0.0,0.008,0.033,0.094,84194.0,0.01,0.001,0.0,1.05596253972e-11,1.39027538092e-11,4.94526470194e-11,1.33244719701e-31,0.0,1.04914,0.0,7.59159737405e-32,0.0,5.33806657194,0.0,5.95822209415,0.0,0.909228702596,2.757e-24,0.0,0.00205346093257,2.094e-27,0.0,2.094e-27,4.67493877011e-07,1.87233670919e-06,4.97398965436e-07,1.06091931595e-06,1.96701799253e-06,1.81683228634e-06,1.46980170637e-06,1.2766899583e-06,1.92471797608e-06,0.972308059841,0.982948380811,0.972308059841,0.957903603374
340,123475.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.057,0.771,5.668,0.063,0.807,5.905,0.0,0.827294513492,0.531012396405,0.118952257489,-0.00271986037152,0.139472526355,-0.0925160081572,-0.341036889255,0.47023042541,0.167699239406,0.784155868901,0.104854727084,-0.069640700767,0.431124795325,-0.666454112983,-0.102349512515,0.590267190604,0.0789285748303,123475.0,123475.0,0.244824335717,0.910447432316,0.333386438883,0.218132368797,0.554166027071,0.803317050811,0.535791410263,0.353619199724,0.766733999687,2.45221695183e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.009,0.033,0.089,0.0,0.0,0.0,0.009,0.033,0.089,0.009,0.033,0.091,0.0,0.0,0.0,0.009,0.033,0.091,123475.0,0.01,0.001,0.0,1.63555116798e-15,8.9620316225e-12,4.9868309972e-11,6.61903649044e-31,0.0,0.96655,0.0,1.64904749345e-30,0.0,5.14643780936,0.0,2.32062277636,0.0,4.76168154984,9.202e-24,0.0,0.00205346093257,7.341e-27,0.0,7.341e-27,6.59414662457e-07,2.45221695183e-06,8.97949566246e-07,5.71568798959e-07,1.45207248362e-06,2.10491897396e-06,4.03537554916e-07,2.66332428058e-07,5.77474661927e-07,0.961163240807,0.975808967117,0.961163240807,0.942119776681
342,13342.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.046,0.768,5.865,0.046,0.824,6.106,0.0,0.818186475821,0.282000872147,0.476356388725,-0.132554635133,0.0809954228234,-0.0802950919892,-0.41077863588,0.283502763504,0.585536192718,0.446574835093,0.44961992535,-0.0960199853938,0.382314875066,-0.31869508714,-0.410812719576,0.534031509032,0.537672946071,13342.0,13342.0,0.244780163145,0.916957996508,0.315072538267,0.291308984511,0.694300682222,0.658092423759,0.263721529531,0.37921720516,0.886930248764,2.55037630933e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.008,0.033,0.09,0.0,0.0,0.0,0.008,0.033,0.09,0.008,0.034,0.092,0.0,0.0,0.0,0.008,0.034,0.092,13342.0,0.01,0.001,0.0,5.18229664922e-13,8.6987984725e-12,4.90936338035e-11,1.56728399402e-31,0.0,1.00074,0.0,3.56200058567e-31,0.0,5.41330931052,0.0,2.70412679724,0.0,2.44672542983,1.754e-24,0.0,0.00205346093257,1.401e-27,0.0,1.401e-27,4.35647224449e-07,1.63195497945e-06,5.60750001276e-07,6.17418010738e-07,1.47154316847e-06,1.39480117938e-06,7.58333749596e-07,1.09044265598e-06,2.55037630933e-06,0.96638726537,0.979131308809,0.96638726537,0.949273140665
343,30931.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.054,0.745,5.851,0.056,0.77,6.093,0.0,0.823706445326,0.0991077541906,0.534876284644,-0.0482927006056,-0.152513999955,0.0561084404072,-0.244030415626,0.139458912979,0.549264931834,0.596692114696,0.510018397386,0.0427831415206,0.506930265318,-0.084844670483,-0.61298094695,0.454982583762,0.388893170353,30931.0,30931.0,0.244933803307,0.917598586272,0.313081884607,0.276691064905,0.675458974037,0.683518272612,0.113264122108,0.874308118959,0.471970922585,2.204975739e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.009,0.032,0.09,0.0,0.0,0.0,0.009,0.032,0.09,0.009,0.033,0.092,0.0,0.0,0.0,0.009,0.033,0.092,30931.0,0.01,0.001,0.0,9.43524713363e-14,8.78925286468e-12,5.09350562773e-11,7.25882849099e-32,0.0,0.99833,0.0,2.34379578966e-31,0.0,1.98242951215,0.0,0.366025009281,0.0,1.20936801988,1.706e-24,0.0,0.00205346093257,1.361e-27,0.0,1.361e-27,4.32887365886e-07,1.62173138043e-06,5.53329881397e-07,8.9258343158e-07,2.17897708097e-06,2.204975739e-06,1.54531531625e-07,1.19285939997e-06,6.4393197239e-07,0.966154819452,0.978847899687,0.966154819452,0.949284757714
344,43631.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.04,0.774,5.905,0.046,0.818,6.149,0.0,0.795800544049,0.335464097996,0.483291484882,-0.00701726163693,0.1433367773,-0.0360704867668,-0.494811223907,0.272866621267,0.439873497064,0.278422030329,0.639059511537,-0.0363504997616,0.345312768281,-0.375990643892,-0.494549622264,0.280583403615,0.644020491653,43631.0,43631.0,0.245580347455,0.921783140601,0.300010224239,0.784864079565,0.471397864555,0.40220943537,0.140622469966,0.557518027133,0.81816805753,2.87926539815e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.007,0.033,0.091,0.0,0.0,0.0,0.007,0.033,0.091,0.008,0.034,0.092,0.0,0.0,0.0,0.008,0.034,0.092,43631.0,0.01,0.001,0.0,1.37171643823e-11,1.62080958824e-11,5.03652419915e-11,1.79045320956e-31,0.0,1.00772,0.0,2.2529153554e-31,0.0,5.4933097313,0.0,2.8981950422,0.0,2.65868906345,2.939e-24,0.0,0.00205346093257,2.297e-27,0.0,2.297e-27,4.97251168467e-07,1.8664268069e-06,6.07460800919e-07,1.85881588654e-06,1.11642494838e-06,9.52564026878e-07,4.9487315992e-07,1.96199588776e-06,2.87926539815e-06,0.967470212748,0.979782866586,0.967470212748,0.950439741184
345,87903.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.043,0.777,5.771,0.044,0.809,6.022,0.0,0.811265040962,0.287833629308,0.486684614385,-0.142416341515,-0.0430872016023,-0.0608434923425,-0.354081625491,0.28572575023,0.566424567086,0.311797733206,0.609286837994,-0.0634480440147,0.456889101372,-0.305429152345,-0.429565974344,0.325144983276,0.635368822963,87903.0,87903.0,0.244307956016,0.923391208927,0.296078195589,0.259271066623,0.515073563232,0.81699310797,0.520787494408,0.787155277282,0.33040422987,2.58675933083e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.008,0.033,0.09,0.0,0.0,0.0,0.008,0.033,0.09,0.008,0.034,0.091,0.0,0.0,0.0,0.008,0.034,0.091,87903.0,0.01,0.001,0.0,2.03305105056e-18,8.83426849334e-12,4.98528411512e-11,2.32041553599e-31,0.0,0.98436,0.0,7.24888830416e-31,0.0,1.84589309103,0.0,3.67440043612,0.0,1.60366663627,3.633e-24,0.0,0.00205346093257,2.816e-27,0.0,2.816e-27,5.21606077643e-07,1.97147270385e-06,6.32137359729e-07,8.20902703169e-07,1.63082323799e-06,2.58675933083e-06,2.2371563948e-07,3.38139736683e-07,1.41932351229e-07,0.963738673214,0.977544454605,0.963738673214,0.945719070261
346,117519.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.049,0.71,5.93,0.049,0.752,6.171,0.0,0.839197204429,0.391573856352,0.344625564781,-0.149143012751,-0.0375173152921,-0.0219703266659,-0.326901934407,0.520049837652,0.475889818887,0.547838776545,0.309195976007,-0.0266123398765,0.433234654052,-0.371492252911,-0.304915870014,0.663589210149,0.374524627106,117519.0,117519.0,0.244844429673,0.92903613524,0.277386129208,0.249170337951,0.471173351264,0.846114540558,0.275914312225,0.628077025622,0.727592291187,2.70644118822e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.008,0.031,0.091,0.0,0.0,0.0,0.008,0.031,0.091,0.008,0.032,0.093,0.0,0.0,0.0,0.008,0.032,0.093,117519.0,0.01,0.001,0.0,9.48583677078e-14,8.80419554355e-12,4.98510333193e-11,1.70465753052e-31,0.0,1.01205,0.0,5.34112563578e-31,0.0,4.63082963248,0.0,5.82770468758,0.0,4.4867766963,2.826e-24,0.0,0.00205346093257,2.234e-27,0.0,2.234e-27,4.90949301604e-07,1.86285488451e-06,5.56200223103e-07,7.97013682177e-07,1.50712805835e-06,2.70644118822e-06,2.19096552165e-07,4.98740024387e-07,5.77762570906e-07,0.967664962351,0.979836630781,0.967664962351,0.951888526888
347,95785.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.047,0.723,6.104,0.049,0.76,6.319,0.0,0.821971658738,0.182771179412,0.51811807959,0.0412359814536,0.144258579101,-0.0306371788123,-0.503876071898,0.179347111338,0.569968607753,0.39116656213,0.484901420853,-0.0377520246209,0.260974413137,-0.217910970428,-0.541879654883,0.482006837996,0.597509662718,95785.0,95785.0,0.245033807466,0.929547579663,0.275499056881,0.164277514869,0.316411421837,0.934289414603,0.918983189283,0.370444652021,0.135057978677,3.16122335368e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.008,0.032,0.092,0.0,0.0,0.0,0.008,0.032,0.092,0.008,0.032,0.094,0.0,0.0,0.0,0.008,0.032,0.094,95785.0,0.01,0.001,0.0,2.34769361671e-11,2.49630475002e-11,5.39189711454e-11,7.2718021636e-31,0.0,1.04216,0.0,1.0564317451e-30,0.0,5.76247036625,0.0,5.72640771964,0.0,4.92916571972,1.053e-23,0.0,0.00205346093257,8.316e-27,0.0,8.316e-27,6.82698583358e-07,2.58985003891e-06,7.67579044681e-07,5.5584266328e-07,1.07059671281e-06,3.16122335368e-06,2.53531566145e-06,1.02199271861e-06,3.72601602006e-07,0.971302046808,0.982267939488,0.971302046808,0.957044000605
348,133902.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.042,0.77,5.967,0.043,0.802,6.238,0.0,0.79734227726,0.543769085384,0.211523524151,-0.113604402154,0.104462018055,-0.0708951141226,-0.284661530798,0.480526201992,0.242587198149,0.789121388538,0.0384076857232,-0.0532385641391,0.52474054909,-0.579716561652,-0.183705495701,0.592589350862,0.0288421856021,133902.0,133902.0,0.244721643107,0.93384913388,0.260839246561,0.588377570006,0.457911590171,0.666429899315,0.257516304008,0.63422182488,0.729004821669,2.36529428633e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.008,0.033,0.091,0.0,0.0,0.0,0.008,0.033,0.091,0.008,0.033,0.093,0.0,0.0,0.0,0.008,0.033,0.093,133902.0,0.01,0.001,0.0,1.39994183019e-17,8.63454404188e-12,5.00183752648e-11,3.78837493032e-31,0.0,1.01831,0.0,5.10568718176e-31,0.0,1.96500461396,0.0,3.7705080145,0.0,6.26108607805,4.959e-24,0.0,0.00205346093257,3.773e-27,0.0,3.773e-27,5.64775439475e-07,2.15516309998e-06,6.01972094655e-07,3.48537392019e-07,2.71253221655e-07,3.94773272999e-07,8.35525121924e-07,2.05776589409e-06,2.36529428633e-06,0.968838491336,0.980655781191,0.968838491336,0.952765911962
350,143122.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.043,0.723,6.074,0.043,0.76,6.367,0.0,0.835985137168,0.50151506577,0.157253647024,-0.111940168894,-0.111140354171,-3.85332807611e-05,-0.249872926634,0.592092415037,0.185680213971,0.527281323168,0.52391540871,-3.3700139396e-05,0.488561529747,-0.555329364762,-0.174105301849,0.461145631535,0.458201896037,143122.0,143122.0,0.244674209299,0.944190484108,0.220542197831,0.0642531293137,0.855939962852,0.513067554389,0.357333302738,0.457342956838,0.814340426717,2.24819000935e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.008,0.032,0.092,0.0,0.0,0.0,0.008,0.032,0.092,0.008,0.032,0.094,0.0,0.0,0.0,0.008,0.032,0.094,143122.0,0.01,0.001,0.0,5.80394138414e-15,8.817585604e-12,4.94169519813e-11,2.99447228519e-32,0.0,1.03686,0.0,9.60217016703e-32,0.0,5.6588330062,0.0,6.00664937603,0.0,3.98152266551,4.25e-25,0.0,0.00205346093257,3.311e-28,0.0,3.311e-28,3.05503965955e-07,1.17893070274e-06,2.75372366751e-07,1.687656257e-07,2.24819000935e-06,1.34761011281e-06,9.74323205238e-07,1.24701462804e-06,2.22042213428e-06,0.970712762797,0.981878234018,0.970712762797,0.956138665136
381,61984.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.051,0.83,5.842,0.054,0.877,6.071,0.0,0.809960187128,0.100788654117,0.556590424784,-0.10044952564,-0.117996331748,-6.41777747792e-05,-0.287235862496,0.109174262703,0.603150239005,0.476749661719,0.560799504975,-5.74534036111e-05,0.511331641055,-0.0983384378444,-0.542834290952,0.426797140138,0.502040471411,61984.0,61984.0,0.25495925561,0.917268094937,0.305965717016,0.243397332624,0.584294242614,0.774182133945,0.91225465972,0.139885545984,0.384998012779,2.73194572333e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.008,0.034,0.09,0.0,0.0,0.0,0.008,0.034,0.09,0.009,0.035,0.092,0.0,0.0,0.0,0.009,0.035,0.092,61984.0,0.01,0.001,0.0,1.89474759758e-11,2.07852259987e-11,5.3043225352e-11,3.97977002955e-31,0.0,0.99664,0.0,4.49665599164e-31,0.0,4.93189740378,0.0,5.90415408545,0.0,4.72245159708,6.398e-24,0.0,0.00205346093257,5.114e-27,0.0,5.114e-27,6.2707677052e-07,2.25603700206e-06,7.52528058875e-07,8.58904220048e-07,2.06186643592e-06,2.73194572333e-06,2.17780257665e-06,3.33945241314e-07,9.19096060843e-07,0.964829579185,0.978518217119,0.964829579185,0.947659490358
382,3628.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.054,0.811,5.639,0.058,0.868,5.892,0.0,0.821292177953,0.158978639417,0.529585081131,0.133673673096,-0.0433121415661,0.0914497549169,-0.353309576966,0.198536662511,0.447223169001,0.386783180954,0.691218262801,0.0685842102757,0.433110435899,-0.149228631395,-0.65770120904,0.290074249381,0.518390221225,3628.0,3628.0,0.254326164759,0.921386112948,0.293880643776,0.273869194031,0.507942713253,0.81669447446,0.228169525799,0.580112264119,0.781926101697,2.39237887194e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.009,0.034,0.089,0.0,0.0,0.0,0.009,0.034,0.089,0.009,0.035,0.09,0.0,0.0,0.0,0.009,0.035,0.09,3628.0,0.01,0.001,0.0,3.66939674204e-16,8.9131506245e-12,4.81861825319e-11,6.36467519221e-31,0.0,0.9615,0.0,1.07416934469e-30,0.0,4.80871907204,0.0,2.36902830505,0.0,0.790186624504,7.948e-24,0.0,0.00205346093257,6.195e-27,0.0,6.195e-27,6.60357839782e-07,2.39237887194e-06,7.63061037239e-07,5.41853361588e-07,1.00497052121e-06,1.6158394446e-06,4.64032095351e-07,1.17978379678e-06,1.59021589806e-06,0.959664907601,0.975067840805,0.959664907601,0.940539668212
383,7268.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.054,0.825,5.919,0.058,0.86,6.151,0.0,0.830099520484,0.536005561301,0.00138566473812,-0.0584086876211,0.142194688684,-0.094294314308,-0.348538273831,0.574672837092,0.0623730419502,0.713829127539,0.161053918261,-0.0855596953451,0.416225874482,-0.612925080893,0.0536628115743,0.647706101147,0.146135260452,7268.0,7268.0,0.255499500316,0.923146098331,0.287265184933,0.253635612729,0.529441434849,0.809543539916,0.170794452383,0.685954360665,0.707315962014,2.40207878749e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.009,0.034,0.091,0.0,0.0,0.0,0.009,0.034,0.091,0.009,0.035,0.092,0.0,0.0,0.0,0.009,0.035,0.092,7268.0,0.01,0.001,0.0,2.95129362876e-17,8.91078218921e-12,5.03239811055e-11,4.03341759489e-31,0.0,1.01013,0.0,8.40134034493e-31,0.0,4.59730255887,0.0,5.67090797959,0.0,4.44589126234,5.135e-24,0.0,0.00205346093257,4.03e-27,0.0,4.03e-27,5.94806932082e-07,2.14909891382e-06,6.68757955036e-07,7.52587964758e-07,1.57095940757e-06,2.40207878749e-06,1.43304955905e-07,5.75549486747e-07,5.93472922179e-07,0.96695026047,0.979821224036,0.96695026047,0.950355653938
