Unnamed: 0,Unnamed: 0.1,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Unnamed: 0.1,Unnamed: 0.1.1,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb,CLdbs
377,34997.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.612,2.577,4.8,0.734,2.924,5.33,0.0,0.789879092944,0.29448446823,0.519249388778,-0.0417200925501,0.134199190133,-0.086119501846,-0.370202521887,0.196491155826,0.478393029311,0.755472198758,0.131630605423,-0.0703290042421,0.476107523447,-0.34766970553,-0.505288117089,0.616952099494,0.107495389647,34997.0,34997.0,0.255847298083,0.543910019086,0.799189621555,0.455408455031,0.784057758527,0.421730447538,0.514604043156,0.670104238319,0.534923348299,2.30726393501e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.065,0.132,0.181,0.0,0.0,0.0,0.065,0.132,0.181,0.071,0.141,0.19,0.0,0.0,0.0,0.071,0.141,0.19,34997.0,0.01,0.001,0.0,1.04209310175e-11,1.34224918468e-11,5.04796576094e-11,1.11842342636e-31,0.0,0.78221,0.0,2.34215629418e-30,0.0,4.74435778223,0.0,3.80250166001,0.0,5.04269926595,2e-23,0.0,0.0100479268724,1.915e-26,0.0,1.915e-26,6.56912933473e-07,1.39654211266e-06,2.05199743218e-06,1.34014043298e-06,2.30726393501e-06,1.24103542286e-06,1.0204163622e-06,1.3287601181e-06,1.06070782845e-06,0.948124943022,0.0181667135384
406,25979.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.612,2.584,4.63,0.7,2.801,5.079,0.0,0.814750344277,0.514329938028,0.214343012978,-0.149765576469,-0.0572183208487,-0.0573113687695,-0.371883988704,0.610114473162,0.296722974503,0.280985221999,0.564960898659,-0.0689444052813,0.435713496964,-0.45793544174,-0.139759525166,0.338019479198,0.679636414233,25979.0,25979.0,0.264698008609,0.528953053045,0.806314846641,0.249461479199,0.847993644277,0.467627789659,0.408570380053,0.871557383759,0.27103131066,2.53090620761e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.065,0.133,0.177,0.0,0.0,0.0,0.065,0.133,0.177,0.069,0.138,0.186,0.0,0.0,0.0,0.069,0.138,0.186,25979.0,0.01,0.001,0.0,2.26217727251e-13,8.93609617583e-12,4.80649647481e-11,4.58577620731e-31,0.0,0.75342,0.0,4.81426628169e-30,0.0,4.38382967383,0.0,4.27636937854,0.0,1.7738816735,4.465e-23,0.0,0.0100479268724,4.389e-26,0.0,4.389e-26,8.30848936889e-07,1.66030747302e-06,2.53090620761e-06,4.66401965872e-07,1.58543877799e-06,8.74293382263e-07,3.64399101948e-07,7.77331748563e-07,2.41729628544e-07,0.942500651879,0.0203289168871
407,125860.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.707,2.93,4.481,0.809,3.291,4.855,0.0,0.785348861681,0.428432246986,0.416595062017,-0.128938077619,-0.0974499955944,0.0289318021875,-0.386864062361,0.494938484247,0.45055749849,0.607335472553,0.180766725977,0.0345417235295,0.481178950981,-0.297650222104,-0.326086716522,0.725098763175,0.215817674667,125860.0,125860.0,0.26431576825,0.533798394288,0.803241214648,0.351882887959,0.898872160395,0.261165220557,0.460943172804,0.480272149569,0.74623726374,2.56812804215e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.069,0.141,0.175,0.0,0.0,0.0,0.069,0.141,0.175,0.074,0.15,0.182,0.0,0.0,0.0,0.074,0.15,0.182,125860.0,0.01,0.001,0.0,9.33623362503e-13,9.06247136015e-12,4.79686533268e-11,4.75013648633e-31,0.0,0.7281,0.0,5.17462344574e-30,0.0,4.30976876007,0.0,4.33294720513,0.0,1.14851360983,4.808e-23,0.0,0.0100479268724,4.74e-26,0.0,4.74e-26,8.45072095464e-07,1.70666370229e-06,2.56812804215e-06,6.54039989163e-07,1.67072158994e-06,4.85424281396e-07,3.58290305929e-07,3.73314685087e-07,5.80048893867e-07,0.944993869119,0.0200934481298
408,19899.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.653,2.414,4.712,0.714,2.699,5.188,0.0,0.823896370198,0.504163165071,0.208771906075,-0.0336230380829,0.14932533845,-0.0246451284686,-0.48405362646,0.499243437197,0.224401666162,0.0422996838671,0.680951777836,-0.0258241351641,0.29259629111,-0.592588275314,-0.226876205933,0.0443232728519,0.713528061885,19899.0,19899.0,0.26444050486,0.53695199512,0.801095359072,0.154330227523,0.670613147782,0.72557576234,0.25372150534,0.746943879344,0.614573216825,2.3075558134e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.067,0.128,0.179,0.0,0.0,0.0,0.067,0.128,0.179,0.07,0.135,0.188,0.0,0.0,0.0,0.07,0.135,0.188,19899.0,0.01,0.001,0.0,7.54272321834e-17,8.94923422955e-12,5.1122199639e-11,1.96492513188e-31,0.0,0.76724,0.0,1.81751432221e-30,0.0,4.47501873065,0.0,0.665000474704,0.0,3.48003464085,1.627e-23,0.0,0.0100479268724,1.611e-26,0.0,1.611e-26,6.44859852712e-07,1.30940146506e-06,1.95353671531e-06,1.46009803723e-07,6.3445830187e-07,6.86457710492e-07,7.83829348926e-07,2.3075558134e-06,1.89861921151e-06,0.943186911724,0.0195492359012
409,121396.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.721,2.366,4.902,0.809,2.754,5.426,0.0,0.832085817116,0.243329734213,0.477389023541,0.0916244219459,-0.110129555107,0.0633534109125,-0.451722413968,0.304911053565,0.508368678287,0.663516985533,0.0163997653644,0.070074606808,0.30766206864,-0.232058565683,-0.554643776756,0.733909843243,0.0181396248931,121396.0,121396.0,0.26535212271,0.543996350127,0.796025264688,0.48626436928,0.705387245094,0.515728414601,0.135853784292,0.715788640631,0.684974723064,2.14189173206e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.07,0.127,0.183,0.0,0.0,0.0,0.07,0.127,0.183,0.074,0.137,0.192,0.0,0.0,0.0,0.074,0.137,0.192,121396.0,0.01,0.001,0.0,2.11467982991e-18,8.50367196655e-12,4.93498846036e-11,1.66564053432e-31,0.0,0.7995,0.0,1.46417213617e-30,0.0,2.3531230106,0.0,5.59819978705,0.0,6.13295495256,1.328e-23,0.0,0.0100479268724,1.275e-26,0.0,1.275e-26,6.15088702763e-07,1.26098862858e-06,1.84519401022e-06,5.83867528445e-07,8.46972826736e-07,6.19245607545e-07,4.06522373823e-07,2.14189173206e-06,2.04968563724e-06,0.9498947136,0.0168110254686
410,128764.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.66,2.835,4.943,0.755,3.216,5.446,0.0,0.78071798616,0.49773369284,0.342405537646,-0.158829288423,0.016501576482,-0.0812094602543,-0.409694226841,0.455419510564,0.389571851143,0.316082283537,0.605371370555,-0.0847652758935,0.457001026418,-0.466497413032,-0.24130193665,0.329922177603,0.631877998972,128764.0,128764.0,0.264588680246,0.548542899681,0.793154157459,0.166089031829,0.676636229577,0.717340816021,0.508679757713,0.807699050725,0.298105933439,2.15245790038e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.067,0.139,0.183,0.0,0.0,0.0,0.067,0.139,0.183,0.072,0.148,0.192,0.0,0.0,0.0,0.072,0.148,0.192,128764.0,0.01,0.001,0.0,2.02004344947e-15,8.65463580886e-12,5.05100698345e-11,9.12057211847e-32,0.0,0.80641,0.0,9.88240099231e-31,0.0,2.81588663027,0.0,2.59043561469,0.0,1.77558730831,5.603e-24,0.0,0.0100479268724,5.441e-27,0.0,5.441e-27,4.94285631396e-07,1.02474857679e-06,1.48171381765e-06,4.98367917653e-07,2.03031943187e-06,2.15245790038e-06,8.58827392196e-07,1.36367539478e-06,5.03305935674e-07,0.956645691874,0.0154011134419
439,125819.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.857,2.672,4.569,0.972,2.971,5.025,0.0,0.809113772717,0.39274522345,0.410554847672,-0.0870571442908,0.122277810487,-0.0782197117128,-0.330219989705,0.357404124891,0.45306862484,0.741554177217,0.0438742526781,-0.0686968111345,0.474817950417,-0.439029040533,-0.389153595353,0.65127326786,0.0385327583533,125819.0,125819.0,0.27279957739,0.529713594987,0.803108895395,0.319470589967,0.785623495487,0.529843623614,0.204934358228,0.87735022619,0.433887646082,1.96861836858e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.076,0.135,0.176,0.0,0.0,0.0,0.076,0.135,0.176,0.081,0.142,0.185,0.0,0.0,0.0,0.081,0.142,0.185,125819.0,0.01,0.001,0.0,7.81513635429e-13,8.91838491575e-12,4.98312163824e-11,1.55234121619e-31,0.0,0.74306,0.0,1.98983857721e-30,0.0,1.28571809373,0.0,2.45538677774,0.0,4.05775712599,1.661e-23,0.0,0.0100479268724,1.627e-26,0.0,1.627e-26,6.6869917899e-07,1.29845892525e-06,1.96861836858e-06,7.23877796379e-07,1.7801181785e-06,1.20055506432e-06,4.27434393066e-07,1.82990136296e-06,9.04965396069e-07,0.945330745339,0.0190834963376
440,117459.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.626,2.631,4.787,0.7,2.958,5.229,0.0,0.7893228633,0.545291937486,0.231354647085,-0.0704790212757,0.145374878216,-0.0731089296651,-0.48087786417,0.465169013078,0.256958232798,0.322936623209,0.613770117727,-0.0740074035068,0.367292643342,-0.576817677649,-0.18439998049,0.326905360131,0.621313059445,117459.0,117459.0,0.273026249317,0.534118563656,0.800108759571,0.528215459761,0.78491972896,0.323866403256,0.800592358828,0.337407660471,0.495184759097,4.74475307142e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.065,0.134,0.18,0.0,0.0,0.0,0.065,0.134,0.18,0.069,0.142,0.189,0.0,0.0,0.0,0.069,0.142,0.189,117459.0,0.01,0.001,0.0,1.17114409869e-10,1.17420935074e-10,1.27135650498e-10,3.15966428004e-30,0.0,0.77991,0.0,3.89894783314e-29,0.0,5.45089424558,0.0,1.33656562091,0.0,1.72779363951,4.273e-22,0.0,0.0100479268724,4.216e-25,0.0,4.216e-25,1.50734399733e-06,2.94880222251e-06,4.41730104328e-06,2.90096998579e-06,4.31079502292e-06,1.77868083542e-06,4.74475307142e-06,1.99966439311e-06,2.93473873531e-06,0.948751986375,0.018029758553
441,95290.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.721,2.835,4.923,0.836,3.141,5.439,0.0,0.811587223044,0.308230719115,0.470127442368,0.048802197623,-0.15138869385,0.0409538180603,-0.311239034483,0.369188627718,0.511365627744,0.0983185177909,0.702845266887,0.0396055689255,0.491131984809,-0.269986171253,-0.461829439278,0.0950817534837,0.679706752144,95290.0,95290.0,0.274164304151,0.540138453571,0.795666001098,0.137868892307,0.846484570411,0.514252895559,0.237163930345,0.910692644004,0.338219127638,2.40747920587e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.07,0.139,0.183,0.0,0.0,0.0,0.07,0.139,0.183,0.075,0.146,0.192,0.0,0.0,0.0,0.075,0.146,0.192,95290.0,0.01,0.001,0.0,7.77940626273e-18,8.78363692517e-12,5.1390924574e-11,4.66518654808e-31,0.0,0.80295,0.0,4.18983305173e-30,0.0,1.4849337105,0.0,5.30630772678,0.0,6.07516971986,3.855e-23,0.0,0.0100479268724,3.798e-26,0.0,3.798e-26,8.29550163416e-07,1.63431904024e-06,2.40747920587e-06,6.05215038739e-08,3.71588676388e-07,2.25746055473e-07,6.00249281401e-07,2.30491459788e-06,8.56014605703e-07,0.956781475246,0.0152948991031
442,26593.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.66,2.822,4.685,0.789,3.23,5.235,0.0,0.803484465912,0.546172430274,0.190486499601,-0.129324927263,0.0556627892325,-0.0451940162849,-0.324350135324,0.55601964432,0.228378544428,0.719617366133,0.116579297232,-0.0415288325813,0.495421597945,-0.529769380454,-0.153102478711,0.661257210077,0.107124847827,26593.0,26593.0,0.274064111626,0.542208915606,0.794291101899,0.181513676102,0.674318510831,0.715784416804,0.397017575712,0.916051850279,0.0567983465985,2.18401903162e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.067,0.139,0.178,0.0,0.0,0.0,0.067,0.139,0.178,0.073,0.148,0.189,0.0,0.0,0.0,0.073,0.148,0.189,26593.0,0.01,0.001,0.0,1.79741237712e-16,8.60848518516e-12,5.00150697556e-11,5.16826585787e-32,0.0,0.76263,0.0,5.87447833787e-31,0.0,0.33640132834,0.0,2.69362958583,0.0,1.22875938858,2.744e-24,0.0,0.0100479268724,2.684e-27,0.0,2.684e-27,4.28314377756e-07,8.47377910678e-07,1.24133837535e-06,5.5383899649e-07,2.05749723863e-06,2.18401903162e-06,7.56686937713e-07,1.74592892551e-06,1.08253562522e-07,0.948976426604,0.018348512923
471,6012.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.775,2.924,4.433,0.877,3.413,4.95,0.0,0.787891769632,0.56686648903,0.194365490028,-0.0876339675216,-0.11149568146,0.0607354407419,-0.349956949737,0.562746670641,0.144118138432,0.729399410832,0.0660604715685,0.0552268689879,0.500017891536,-0.505925603049,-0.217875815405,0.66324447818,0.060068931155,6012.0,6012.0,0.282767361291,0.526209342863,0.801964055848,0.384898753279,0.472616706463,0.792771340613,0.17210027871,0.911034111298,0.37469766762,2.53248235635e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.073,0.141,0.174,0.0,0.0,0.0,0.073,0.141,0.174,0.077,0.152,0.183,0.0,0.0,0.0,0.077,0.152,0.183,6012.0,0.01,0.001,0.0,2.0909115808e-13,8.50324010519e-12,5.09099605916e-11,1.90976778315e-31,0.0,0.72005,0.0,1.64380156656e-30,0.0,2.43535310047,0.0,5.5901022509,0.0,0.590317955489,1.407e-23,0.0,0.0100479268724,1.316e-26,0.0,1.316e-26,6.64997420661e-07,1.23751147987e-06,1.88601692277e-06,6.41390086257e-07,7.87562099235e-07,1.32106345943e-06,4.78402415399e-07,2.53248235635e-06,1.04158035407e-06,0.944144609105,0.0203062351997
472,56097.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.843,2.767,4.501,0.931,3.134,4.984,0.0,0.799331997179,0.385879384962,0.435645717042,-0.0137616724293,-0.148959337211,0.0734688108847,-0.368598831685,0.438220014799,0.414063921069,0.631851318985,0.309863572727,0.0725070673746,0.463193608089,-0.320637267258,-0.441606091702,0.623580068939,0.305807303454,56097.0,56097.0,0.283475741353,0.528306450815,0.800333554271,0.167161192709,0.888544219569,0.427254380343,0.562180915499,0.197519314878,0.80308077956,2.25614521093e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.076,0.137,0.175,0.0,0.0,0.0,0.076,0.137,0.175,0.08,0.146,0.184,0.0,0.0,0.0,0.08,0.146,0.184,56097.0,0.01,0.001,0.0,2.17917728521e-18,8.99050750227e-12,5.11348782311e-11,3.44791172111e-31,0.0,0.73155,0.0,3.35680952477e-30,0.0,2.21029209227,0.0,2.25523997023,0.0,1.38045393945,2.905e-23,0.0,0.0100479268724,2.722e-26,0.0,2.722e-26,7.99119858035e-07,1.48929913353e-06,2.25614521093e-06,4.18012385188e-07,2.22194208205e-06,1.06841557968e-06,5.05845662121e-07,1.77726219197e-07,7.22605334821e-07,0.944681822652,0.0196052906188
473,101287.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.809,2.543,4.712,0.986,2.896,5.174,0.0,0.825516907782,0.455476222211,0.294311396317,-0.0480612388868,-0.148775553372,0.0736141677145,-0.309587491134,0.535460133494,0.288419220385,0.673408904259,0.274506440837,0.0676582814198,0.461173212108,-0.461319332971,-0.351003539551,0.618925548838,0.252297004807,101287.0,101287.0,0.281525419984,0.533481277663,0.797584581274,0.281243532033,0.946083869352,0.160709016054,0.098136786784,0.847328969327,0.521922205715,2.28870197755e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.074,0.131,0.179,0.0,0.0,0.0,0.074,0.131,0.179,0.082,0.14,0.188,0.0,0.0,0.0,0.082,0.14,0.188,101287.0,0.01,0.001,0.0,1.22731748819e-16,8.70752211526e-12,5.08938141284e-11,3.66990079277e-31,0.0,0.76724,0.0,3.38874092567e-30,0.0,5.19791597559,0.0,4.04958118196,0.0,2.5055473314,3.118e-23,0.0,0.0100479268724,3.078e-26,0.0,3.078e-26,8.07848848358e-07,1.53084661344e-06,2.28870197755e-06,4.97739543503e-07,1.67436153942e-06,2.8441981122e-07,1.94881828866e-07,1.68264138867e-06,1.03644267668e-06,0.947502548036,0.0179914434645
474,137652.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.734,2.849,4.787,0.85,3.216,5.296,0.0,0.804154216257,0.567201835553,0.0774793267402,0.0233978326348,-0.158327412589,0.0819590148797,-0.411128585401,0.6334953023,0.0276473443167,0.585651000916,0.281404046856,0.0937351102143,0.410859747037,-0.501730691498,-0.135884771766,0.669798937903,0.32183694967,137652.0,137652.0,0.281775137294,0.538706326231,0.793976237731,0.444826893086,0.887218968642,0.122358231718,0.527324420886,0.398222456737,0.750565007237,2.47143897406e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.071,0.139,0.18,0.0,0.0,0.0,0.071,0.139,0.18,0.076,0.148,0.19,0.0,0.0,0.0,0.076,0.148,0.19,137652.0,0.01,0.001,0.0,6.96630982205e-12,1.10325753172e-11,4.93245561763e-11,5.07651119603e-31,0.0,0.77991,0.0,4.60730787267e-30,0.0,0.910689407764,0.0,2.06858720703,0.0,2.20173789779,4.318e-23,0.0,0.0100479268724,4.308e-26,0.0,4.308e-26,8.77091810983e-07,1.67685095215e-06,2.47143897406e-06,9.20591371341e-07,1.83614376675e-06,2.53226444002e-07,9.28583123931e-07,7.01243178298e-07,1.32169490266e-06,0.953196458579,0.0166610227766
475,51002.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.829,2.856,4.977,0.965,3.27,5.398,0.0,0.809237390283,0.51389190879,0.238908335768,-0.111720164935,0.107197780272,-0.0836338151216,-0.313981993479,0.479978245924,0.287730859616,0.736794757879,0.19592348855,-0.0689245824111,0.484566755821,-0.566944067285,-0.210342990409,0.607209786324,0.161465127631,51002.0,51002.0,0.282726962968,0.545273133772,0.789140465315,0.143358015895,0.945926857828,0.29098257494,0.848616970014,0.352619696812,0.394345771658,2.33737927835e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.075,0.139,0.184,0.0,0.0,0.0,0.075,0.139,0.184,0.081,0.149,0.192,0.0,0.0,0.0,0.081,0.149,0.192,51002.0,0.01,0.001,0.0,5.28326126027e-12,1.01742186161e-11,4.9206087077e-11,3.8552231945e-31,0.0,0.81217,0.0,3.57698681731e-30,0.0,5.0805182507,0.0,0.91192116329,0.0,1.69044736723,3.144e-23,0.0,0.0100479268724,3.067e-26,0.0,3.067e-26,8.12908191029e-07,1.5677917385e-06,2.26896911916e-06,3.54236749877e-07,2.33737927835e-06,7.19016100873e-07,1.18275151011e-06,4.91460215428e-07,5.49615519621e-07,0.959529970761,0.0141434966475
476,47590.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.768,3.066,4.895,0.87,3.502,5.473,0.0,0.780531217519,0.305596782574,0.520962192901,-0.1609933978,0.0078194879327,-0.0838903800586,-0.362386716127,0.227893000147,0.51679487999,0.378653068167,0.631860711373,-0.0747995196187,0.49680410873,-0.332928577237,-0.453161555086,0.337619970028,0.563388527308,47590.0,47590.0,0.283166636271,0.54908482296,0.786334860793,0.196552207683,0.672414960275,0.71360027386,0.391259164416,0.917743172943,0.0682915425011,1.89302493392e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.072,0.144,0.182,0.0,0.0,0.0,0.072,0.144,0.182,0.077,0.154,0.193,0.0,0.0,0.0,0.077,0.154,0.193,47590.0,0.01,0.001,0.0,1.89671596382e-15,8.84618769657e-12,4.82838820647e-11,1.09398290588e-31,0.0,0.79834,0.0,1.01531858973e-30,0.0,3.61138781708,0.0,0.576448566394,0.0,1.1017627357,6.504e-24,0.0,0.0100479268724,6.407e-27,0.0,6.407e-27,5.49109872608e-07,1.06477197016e-06,1.52484148883e-06,5.19779850602e-07,1.77819293772e-06,1.88710698348e-06,8.07048611968e-07,1.89302493392e-06,1.40864673846e-07,0.959704656326,0.0145109771685
505,7387.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.884,2.998,4.732,1.054,3.379,5.174,0.0,0.821511259878,0.1382510209,0.532699584859,-0.101068154344,-0.109646183618,0.0224487162884,-0.318687323359,0.179046084231,0.63002196049,0.579703841097,0.36454455243,0.0233834163253,0.471706381981,-0.114856492151,-0.50491645125,0.603841043186,0.379723140026,7387.0,7387.0,0.291832636665,0.531542530307,0.795170579594,0.173661784154,0.874399576422,0.453063975039,0.171040159181,0.859685637558,0.481337582704,2.32114002396e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.078,0.143,0.179,0.0,0.0,0.0,0.078,0.143,0.179,0.085,0.152,0.188,0.0,0.0,0.0,0.085,0.152,0.188,7387.0,0.01,0.001,0.0,3.80167927985e-15,8.51235108466e-12,4.93932137896e-11,4.33251692581e-31,0.0,0.77069,0.0,3.54453317703e-30,0.0,1.52597028337,0.0,2.19577908171,0.0,5.71418043416,3.342e-23,0.0,0.0100479268724,3.156e-26,0.0,3.156e-26,8.51873083139e-07,1.55159744738e-06,2.32114002396e-06,2.29626813314e-07,1.15618752435e-06,5.99070413343e-07,3.70723020613e-07,1.86333582627e-06,1.04328084965e-06,0.955793787286,0.0157590722036
507,57667.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.748,3.032,4.875,0.843,3.434,5.405,0.0,0.824806084283,0.332811633051,0.428772879564,-0.0394294801572,-0.153396460456,0.0236475226101,-0.273238831538,0.394112032967,0.482368867801,0.347945590732,0.644756684612,0.021364552353,0.493983617994,-0.334223203849,-0.453520744303,0.314354358033,0.582510826628,57667.0,57667.0,0.29192898561,0.542905889427,0.787420257922,0.433191839543,0.868099395139,0.242380424773,0.0774919636512,0.899150805726,0.430723605264,2.27567358608e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.071,0.144,0.182,0.0,0.0,0.0,0.071,0.144,0.182,0.076,0.153,0.192,0.0,0.0,0.0,0.076,0.153,0.192,57667.0,0.01,0.001,0.0,4.24595986448e-18,8.62419209931e-12,5.05799680975e-11,3.96380875171e-31,0.0,0.79489,0.0,3.17934037444e-30,0.0,4.14871944727,0.0,0.897999946918,0.0,6.08286271213,2.962e-23,0.0,0.0100479268724,2.963e-26,0.0,2.963e-26,8.26952689093e-07,1.53789965134e-06,2.2305400691e-06,4.64024401608e-07,9.29886635884e-07,2.59631925858e-07,1.96125514977e-07,2.27567358608e-06,1.09012450988e-06,0.958580558686,0.0149104685992
