Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Unnamed: 0.1.1,Unnamed: 0.1.1,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb450,CL450
731,67578.0,67578.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.21,3.298,3.372,1.441,3.672,3.719,0.0,0.831839612842,0.214282174997,0.490200202538,-0.117414264363,-0.0896864535003,0.0267233295568,-0.298967745962,0.275603460232,0.587571554656,0.658315949639,0.235216202352,0.0267440220817,0.466081287247,-0.200786183888,-0.502269071451,0.658825699711,0.235398335986,67578.0,67578.0,0.347515708133,0.483474307745,0.803421076616,0.0890626188145,0.82704987945,0.55502823967,0.102169098568,0.833949156043,0.542300913177,2.23223729722e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.091,0.15,0.151,0.0,0.0,0.0,0.091,0.15,0.151,0.099,0.158,0.159,0.0,0.0,0.0,0.099,0.158,0.159,67578.0,0.01,0.001,0.0,4.82839486196e-17,8.58485473447e-12,5.14016757567e-11,2.96990520159e-31,0.0,0.54109,0.0,1.99594580822e-30,0.0,1.59010806949,0.0,2.41658588692,0.0,1.93160362736,2.005e-23,0.0,0.0100479268724,1.722e-26,0.0,1.722e-26,8.92745124901e-07,1.24201387492e-06,2.06393619801e-06,2.40383203536e-07,2.23223729722e-06,1.49804113197e-06,1.13678187769e-07,9.27891408255e-07,6.03389732311e-07,0.93428819412,0.964909833238
732,16746.0,16746.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.339,2.876,3.597,1.543,3.243,3.991,0.0,0.781784460592,0.0118383318144,0.60381831102,0.129125081612,-0.086041104436,0.0940882778736,-0.374941507378,0.0826998052814,0.510152397231,0.334492238181,0.686721543578,0.0771647608172,0.483140682283,0.0477625425437,-0.604886199638,0.27432762229,0.563201972188,16746.0,16746.0,0.346007428101,0.490702412052,0.79968118804,0.247407382722,0.644099182891,0.723827209749,0.244021081799,0.909916666794,0.335418203334,2.43359079605e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.095,0.14,0.156,0.0,0.0,0.0,0.095,0.14,0.156,0.102,0.148,0.165,0.0,0.0,0.0,0.102,0.148,0.165,16746.0,0.01,0.001,0.0,4.83489222029e-16,9.03959231956e-12,5.02813079161e-11,1.30152974371e-31,0.0,0.57886,0.0,8.07175336371e-31,0.0,2.45053845397,0.0,5.75116827997,0.0,3.93271919753,6.547e-24,0.0,0.0100479268724,5.561e-27,0.0,5.561e-27,6.71965737402e-07,9.5297147223e-07,1.55302550051e-06,5.56673766894e-07,1.4492417908e-06,1.62863215721e-06,6.52639390376e-07,2.43359079605e-06,8.97082867311e-07,0.934845080897,0.965447740144
733,129579.0,129579.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,1.36,3.393,3.304,1.516,3.916,3.733,0.0,0.816930898407,0.48536136652,0.274545092596,-0.0674582653944,-0.130853451154,-0.0170601075524,-0.309052081905,0.547653405122,0.323159611563,0.194304639118,0.679768404628,-0.0166917463141,0.486354866567,-0.469920369642,-0.252720785708,0.190109220228,0.665090869297,129579.0,129579.0,0.345145116124,0.494248599251,0.797867890665,0.21528907815,0.63807001834,0.739268059993,0.166605830094,0.864779863477,0.473706961215,2.30074655784e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.096,0.152,0.15,0.0,0.0,0.0,0.096,0.152,0.15,0.102,0.163,0.159,0.0,0.0,0.0,0.102,0.163,0.159,129579.0,0.01,0.001,0.0,3.39468425602e-18,8.84938758641e-12,4.95107877878e-11,2.13198790262e-31,0.0,0.43562,0.0,1.29302512683e-30,0.0,4.04277198691,0.0,3.78795872462,0.0,2.44364712804,1.225e-23,0.0,0.0100479268724,1.039e-26,0.0,1.039e-26,7.83906263194e-07,1.1225555699e-06,1.81214685497e-06,3.9725174984e-07,1.17736781394e-06,1.36409860155e-06,4.43254759152e-07,2.30074655784e-06,1.26029722299e-06,0.938166767485,0.967460231296
734,95958.0,95958.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.414,3.264,3.699,1.598,3.767,4.059,0.0,0.798264167946,0.45499083228,0.368347702321,-0.141502090907,-0.00740197122043,-0.0485586960179,-0.281656520301,0.401299695633,0.370697982073,0.64260649273,0.454873733563,-0.0370096981579,0.528882083293,-0.48218671951,-0.3554445676,0.489771642992,0.346688460763,95958.0,95958.0,0.346166345204,0.499591638728,0.794088821204,0.0862882801931,0.857968468749,0.506403435349,0.599770429009,0.314452528626,0.735795514886,2.73177968762e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.098,0.149,0.159,0.0,0.0,0.0,0.098,0.149,0.159,0.104,0.16,0.166,0.0,0.0,0.0,0.104,0.16,0.166,95958.0,0.01,0.001,0.0,2.15689722289e-15,8.60889694359e-12,4.82286374888e-11,6.11328411774e-32,0.0,0.59604,0.0,5.55901722969e-31,0.0,2.61601862393,0.0,5.83627194322,0.0,1.68066452242,3.096e-24,0.0,0.0100479268724,2.658e-27,0.0,2.658e-27,5.57458083814e-07,8.04530542826e-07,1.2787818307e-06,2.74742697077e-07,2.73177968762e-06,1.6123933091e-06,8.36028751455e-07,4.38319967413e-07,1.02563610322e-06,0.948376071286,0.973694785047
735,27004.0,27004.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.333,3.168,3.706,1.455,3.617,4.161,0.0,0.810118597654,0.540035942679,0.173173102855,0.0198341988907,0.147264114271,0.00928335702411,-0.51305324534,0.539698785429,0.166240228278,0.0109458704759,0.646266030483,0.01074929168,0.283341661589,-0.568573220276,-0.190226595814,0.0126743325858,0.748317881825,27004.0,27004.0,0.345753363223,0.504349592692,0.791256026942,0.657523278725,0.749520671609,0.0766935509962,0.239446175265,0.661982625412,0.710242587293,2.52276222286e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.095,0.147,0.159,0.0,0.0,0.0,0.095,0.147,0.159,0.099,0.157,0.168,0.0,0.0,0.0,0.099,0.157,0.168,27004.0,0.01,0.001,0.0,2.90834751172e-12,9.12762091222e-12,5.03687241997e-11,1.25186560255e-31,0.0,0.59719,0.0,6.82355705967e-31,0.0,1.61671899781,0.0,2.69866814872,0.0,6.15181677145,7.434e-24,0.0,0.0100479268724,6.35e-27,0.0,6.35e-27,6.93117114505e-07,1.01104825454e-06,1.58619742442e-06,6.29104360615e-07,7.17125519563e-07,7.3378766842e-08,8.50506258247e-07,2.35134415967e-06,2.52276222286e-06,0.94490462195,0.971561549802
736,146178.0,146178.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.367,3.325,3.882,1.605,3.726,4.29,0.0,0.79606208876,0.0288386017251,0.583974351168,-0.145342612061,0.0574714554046,-0.0733713287891,-0.333246341896,-0.0253207323401,0.579835001062,0.643481042305,0.364205853845,-0.0649835671449,0.495606507791,-0.0755290090985,-0.561772100651,0.569918716333,0.322570082191,146178.0,146178.0,0.346350566616,0.510729105451,0.786890758524,0.386713010578,0.813534797023,0.434297342247,0.173991673906,0.662296417738,0.728759461319,2.4732840897e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.096,0.15,0.162,0.0,0.0,0.0,0.096,0.15,0.162,0.104,0.159,0.171,0.0,0.0,0.0,0.104,0.159,0.171,146178.0,0.01,0.001,0.0,3.56769021534e-16,9.02454367982e-12,5.06494924595e-11,4.08061425967e-33,0.0,0.627,0.0,1.71949837877e-32,0.0,6.13543550571,0.0,3.21159174873,0.0,2.57840567556,5.23e-27,0.0,0.0100479268724,4.483e-30,0.0,4.483e-30,1.13076438313e-07,1.66742698738e-07,2.56903879744e-07,8.9179830534e-07,1.87609139976e-06,1.00153246267e-06,5.90497772796e-07,2.24771996743e-06,2.4732840897e-06,0.953607216793,0.976659502245
737,139702.0,139702.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.278,3.42,4.045,1.482,3.733,4.596,0.0,0.825497534994,0.5098945821,0.186875946795,-0.143881337912,0.0541929513325,-0.0951287463597,-0.35654492341,0.508146389255,0.252887147397,0.33118300168,0.657251395109,-0.0852201771525,0.418470525045,-0.597915971171,-0.159426236363,0.296687123011,0.58879237316,139702.0,139702.0,0.346659409866,0.515188624907,0.78384177888,0.51301516125,0.816877073384,0.263680282364,0.73000604465,0.434987725838,0.527140259461,3.04903427687e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.093,0.152,0.166,0.0,0.0,0.0,0.093,0.152,0.166,0.1,0.159,0.177,0.0,0.0,0.0,0.1,0.159,0.177,139702.0,0.01,0.001,0.0,4.54122716894e-11,4.62500231319e-11,6.79284073251e-11,1.5034509029e-30,0.0,0.65454,0.0,8.96519253447e-30,0.0,4.62333641208,0.0,4.20722297945,0.0,0.691584968586,1.054e-22,0.0,0.0100479268724,8.958e-26,0.0,8.958e-26,1.34845634867e-06,2.00401129248e-06,3.04903427687e-06,1.79667743166e-06,2.86086009353e-06,9.23458892217e-07,2.79203442931e-06,1.66368582256e-06,2.01613913238e-06,0.957878261727,0.978948578602
738,7017.0,7017.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.149,3.42,3.916,1.244,3.882,4.365,0.0,0.833888083962,0.165693364684,0.507018348649,-0.135583577138,0.0415434720437,-0.083817290109,-0.393204500351,0.126397735897,0.559372783531,0.0461565793327,0.712292183287,-0.0805377496773,0.369471537585,-0.241447850372,-0.572980575577,0.0443505991118,0.684422145837,7017.0,7017.0,0.346857575368,0.521748143425,0.779402782419,0.840713723972,0.195006023247,0.505146597753,0.102789734447,0.941110014472,0.322096586684,2.85513903389e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.088,0.152,0.163,0.0,0.0,0.0,0.088,0.152,0.163,0.092,0.162,0.172,0.0,0.0,0.0,0.092,0.162,0.172,7017.0,0.01,0.001,0.0,2.69031499477e-11,2.82717604317e-11,5.50201646482e-11,1.06731375103e-30,0.0,0.63273,0.0,6.04402771298e-30,0.0,6.23923601608,0.0,4.22300601491,0.0,0.786635557668,6.357e-23,0.0,0.0100479268724,5.468e-26,0.0,5.468e-26,1.18898801127e-06,1.78849283247e-06,2.67170340236e-06,2.3555150338e-06,5.46368646476e-07,1.41532173361e-06,3.11843438694e-07,2.85513903389e-06,9.77176443969e-07,0.952607306942,0.975802561853
739,55252.0,55252.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.21,3.522,4.481,1.401,3.971,4.929,0.0,0.807083027075,0.45786313793,0.340287273692,-0.14851797931,0.0335457227853,-0.0942019925515,-0.385306222528,0.370978073779,0.358673743334,0.0428413507245,0.757996129783,-0.0785163981466,0.430252556192,-0.544017119043,-0.335171160894,0.0357078280354,0.631782028253,55252.0,55252.0,0.345706069053,0.525007957612,0.777723574456,0.601150241109,0.362153620205,0.712364473417,0.107524478363,0.819845166464,0.56239878163,2.79894041104e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.091,0.155,0.175,0.0,0.0,0.0,0.091,0.155,0.175,0.098,0.164,0.183,0.0,0.0,0.0,0.098,0.164,0.183,55252.0,0.01,0.001,0.0,3.78313980494e-14,8.89103156655e-12,4.89574647692e-11,9.99502886368e-32,0.0,0.7281,0.0,5.10228833193e-31,0.0,2.48511601842,0.0,5.79348025111,0.0,3.24308841247,4.812e-24,0.0,0.0100479268724,4.137e-27,0.0,4.137e-27,6.2160573607e-07,9.44004132841e-07,1.39840598195e-06,7.15396743485e-07,4.30979650043e-07,8.47746851964e-07,3.67087128128e-07,2.79894041104e-06,1.92002190342e-06,0.968025024291,0.984539293414
740,71.0,71.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.428,3.366,4.079,1.611,3.753,4.46,0.0,0.797502228843,0.574500939324,0.0927521300959,-0.0332660634456,-0.155657563553,0.00814088414169,-0.364916116298,0.667033434544,0.101673979697,0.194553985219,0.611267126517,0.00952369044841,0.480280593385,-0.446991078425,-0.0792053529766,0.227600823017,0.715096639741,71.0,71.0,0.345558192971,0.528947680356,0.775115402193,0.222628043022,0.747908527543,0.625355569967,0.153311813182,0.466864353113,0.870938094087,2.04320681694e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.099,0.151,0.167,0.0,0.0,0.0,0.099,0.151,0.167,0.105,0.16,0.174,0.0,0.0,0.0,0.105,0.16,0.174,71.0,0.01,0.001,0.0,5.91003501939e-13,8.63442513585e-12,4.91089677198e-11,2.64353051522e-31,0.0,0.66028,0.0,1.80352228482e-30,0.0,4.46973926412,0.0,3.8417939758,0.0,4.35684613315,1.69e-23,0.0,0.0100479268724,1.46e-26,0.0,1.46e-26,8.50614268623e-07,1.30203957949e-06,1.90799765234e-06,6.08196214365e-07,2.04320681694e-06,1.70840512778e-06,1.68394558854e-07,5.1279425346e-07,9.56620583237e-07,0.960105099794,0.980325230422
741,75147.0,75147.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.387,3.821,4.589,1.53,4.215,4.97,0.0,0.789564135684,0.0753719850527,0.592549007813,-0.109034476539,0.0889083560557,-0.0576738070525,-0.421572726545,0.0381960699364,0.646064928519,0.612722259064,0.15704384687,-0.069447443428,0.436710082843,-0.111516558603,-0.460336792734,0.737804500832,0.189103064782,75147.0,75147.0,0.345490063488,0.533669088516,0.771902791803,0.244531594698,0.677199735635,0.693977533678,0.118795190317,0.616275997299,0.778518848783,2.11116910278e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.097,0.161,0.177,0.0,0.0,0.0,0.097,0.161,0.177,0.102,0.169,0.184,0.0,0.0,0.0,0.102,0.169,0.184,75147.0,0.01,0.001,0.0,4.99993037555e-16,8.93928153776e-12,4.80932673941e-11,8.5585653469e-32,0.0,0.74651,0.0,7.22630370404e-31,0.0,4.94416217624,0.0,0.451845782085,0.0,1.21030226303,6.846e-24,0.0,0.0100479268724,6.08e-27,0.0,6.08e-27,6.78541672755e-07,1.04812483567e-06,1.51601526905e-06,7.43896628244e-07,2.06012887868e-06,2.11116910278e-06,1.4361504161e-07,7.45034397091e-07,9.41174609541e-07,0.974858487711,0.988317024319
742,11021.0,11021.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.326,3.461,4.739,1.489,3.855,5.215,0.0,0.788824421194,0.0573504193976,0.595116823278,-0.103240727445,0.0982052991024,-0.0756076519164,-0.371059517251,-0.00285392520264,0.567788898369,0.683216647786,0.259655448271,-0.0690447920743,0.479152550703,-0.106133062793,-0.555778994771,0.623912397652,0.237116958171,11021.0,11021.0,0.345837681082,0.540491072172,0.76698481031,0.148809683192,0.758188552617,0.634827375645,0.257528987806,0.760461620499,0.596135005001,2.30307548664e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.095,0.153,0.18,0.0,0.0,0.0,0.095,0.153,0.18,0.101,0.162,0.188,0.0,0.0,0.0,0.101,0.162,0.188,11021.0,0.01,0.001,0.0,4.79855319053e-14,8.76794936663e-12,5.10219631021e-11,1.026183112e-31,0.0,0.77184,0.0,6.94410804174e-31,0.0,1.70624374707,0.0,2.7231536742,0.0,2.54508297573,6.5e-24,0.0,0.0100479268724,6.003e-27,0.0,6.003e-27,6.70470642957e-07,1.04784243157e-06,1.48694265269e-06,2.77666179633e-07,1.41471518742e-06,1.18453375036e-06,7.79932455404e-07,2.30307548664e-06,1.80540855677e-06,0.972562108417,0.987083499362
743,99278.0,99278.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.333,3.76,4.984,1.482,4.222,5.426,0.0,0.79363178534,0.18885577036,0.556268354375,-0.0507709851201,-0.149899674085,0.0546826205856,-0.378867038626,0.24641392682,0.599898043218,0.563287089022,0.339970216052,0.0611929427591,0.468906804284,-0.112038723904,-0.47090217103,0.630350086121,0.380445884778,99278.0,99278.0,0.345120941777,0.544382940975,0.764551338447,0.403103460289,0.446038838503,0.799097587814,0.0718485517498,0.861042693027,0.503431491264,2.29665889782e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.095,0.16,0.184,0.0,0.0,0.0,0.095,0.16,0.184,0.1,0.169,0.192,0.0,0.0,0.0,0.1,0.169,0.192,99278.0,0.01,0.001,0.0,2.38844891409e-12,9.2593152135e-12,5.00025714652e-11,1.28499535675e-32,0.0,0.81333,0.0,2.97959411573e-31,0.0,0.0859097773086,0.0,0.333551883958,0.0,5.41035717262,1.515e-24,0.0,0.0100479268724,1.422e-27,0.0,1.422e-27,4.64907072785e-07,7.33329824204e-07,1.02991526078e-06,1.12395033174e-06,1.24366459208e-06,2.2280781174e-06,1.91641618944e-07,2.29665889782e-06,1.34280265453e-06,0.979135680126,0.990500549077
744,115716.0,115716.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.231,3.685,5.106,1.455,4.1,5.616,0.0,0.816361893548,0.382851867098,0.406491306211,0.00231190980129,-0.147435340641,0.0641325184896,-0.314406607987,0.440785709953,0.404020599157,0.513008285096,0.525674155449,0.0578342524663,0.476701125371,-0.364525214856,-0.444731319931,0.462627250204,0.474049242682,115716.0,115716.0,0.346189004157,0.548044078945,0.76144655816,0.313863785787,0.738414579585,0.596852940538,0.265314999856,0.956132310341,0.124173088766,2.19440305796e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.091,0.158,0.186,0.0,0.0,0.0,0.091,0.158,0.186,0.099,0.167,0.195,0.0,0.0,0.0,0.099,0.167,0.195,115716.0,0.01,0.001,0.0,3.88328827638e-12,9.37011932751e-12,4.98278254394e-11,5.83536649063e-31,0.0,0.83408,0.0,3.47942335389e-30,0.0,1.11826772673,0.0,2.22400451992,0.0,4.10152852475,3.173e-23,0.0,0.0100479268724,3.065e-26,0.0,3.065e-26,9.97677645546e-07,1.57940119349e-06,2.19440305796e-06,6.33071941886e-07,1.48940264211e-06,1.20386889854e-06,5.17373989561e-07,1.86449310525e-06,2.42142081547e-07,0.97920741535,0.990433609549
745,140345.0,140345.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.217,3.644,5.011,1.339,4.086,5.575,0.0,0.782357889418,0.166543730084,0.581201733894,0.113912032035,-0.0969943932023,0.0740242313909,-0.455017532896,0.189671605109,0.454246805898,0.70813972437,0.209050496867,0.0659294365398,0.413580584877,-0.122951614645,-0.614031882309,0.63070230034,0.186190132715,140345.0,140345.0,0.346552050894,0.552331377718,0.758176579175,0.577574024148,0.452961349994,0.679142298816,0.173099108576,0.803338009001,0.569811145824,2.58238113458e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.091,0.157,0.185,0.0,0.0,0.0,0.091,0.157,0.185,0.095,0.167,0.195,0.0,0.0,0.0,0.095,0.167,0.195,140345.0,0.01,0.001,0.0,2.40658642001e-15,8.6206747826e-12,5.06207105701e-11,3.11067714763e-31,0.0,0.81794,0.0,1.53963545207e-30,0.0,1.15709599355,0.0,5.62622286731,0.0,3.11631852917,1.461e-23,0.0,0.0100479268724,1.425e-26,0.0,1.425e-26,8.22758889922e-07,1.31130532925e-06,1.80000816339e-06,3.35638386431e-07,2.63223777856e-07,3.94661490651e-07,5.56438096282e-07,2.58238113458e-06,1.831694177e-06,0.977559329032,0.989574086174
746,50462.0,50462.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.312,3.604,4.895,1.455,4.127,5.453,0.0,0.789755858048,0.0866925332806,0.589697464992,0.133860250163,-0.0557532291448,0.0617442562245,-0.451164461812,0.113831845207,0.453922731038,0.704362665494,0.278402542988,0.0519024245563,0.407713254905,-0.0559772625692,-0.650080237966,0.592089569808,0.234026091936,50462.0,50462.0,0.346816960455,0.557487256906,0.754271804012,0.163458809108,0.801256487099,0.575559953095,0.560110340762,0.604883425644,0.566032196569,2.44073043669e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.094,0.157,0.182,0.0,0.0,0.0,0.094,0.157,0.182,0.099,0.168,0.193,0.0,0.0,0.0,0.099,0.168,0.193,50462.0,0.01,0.001,0.0,3.55940960206e-18,8.83355429372e-12,4.93475921372e-11,2.24052468528e-31,0.0,0.79834,0.0,1.2363527671e-30,0.0,1.03206000386,0.0,2.57051228568,0.0,4.62724709079,9.651e-24,0.0,0.0100479268724,9.704e-27,0.0,9.704e-27,7.42248560344e-07,1.19311960207e-06,1.61427272732e-06,4.97916580969e-07,2.44073043669e-06,1.7532297314e-06,5.24705272891e-07,5.66648211651e-07,5.30252802978e-07,0.976061731491,0.988905205688
747,53307.0,53307.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.183,3.855,5.324,1.333,4.175,5.861,0.0,0.796145894806,0.245217930795,0.530389091901,-0.114252673687,0.107951926096,-0.0752581664851,-0.391757756126,0.21081218939,0.587593986471,0.640737944315,0.201515467086,-0.0811175276359,0.447698257519,-0.270193977142,-0.442540755404,0.690623759956,0.217204819542,53307.0,53307.0,0.346254257285,0.559640349952,0.752934703688,0.389056505291,0.470844981872,0.791795452587,0.465504050776,0.772639392392,0.431664624488,2.1883076622e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.09,0.162,0.19,0.0,0.0,0.0,0.09,0.162,0.19,0.095,0.168,0.2,0.0,0.0,0.0,0.095,0.168,0.2,53307.0,0.01,0.001,0.0,9.44937975847e-12,1.28719057073e-11,4.89762767083e-11,5.04802933051e-31,0.0,0.87101,0.0,2.47827124564e-30,0.0,3.81985311895,0.0,0.791260203052,0.0,3.61990276445,2.417e-23,0.0,0.0100479268724,2.433e-26,0.0,2.433e-26,9.32256937074e-07,1.50677886996e-06,2.02720569035e-06,7.47082407744e-07,9.04136026381e-07,1.52043840706e-06,1.31842369303e-06,2.1883076622e-06,1.22258198918e-06,0.982924918604,0.992319636254
748,13804.0,13804.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.265,3.583,5.65,1.401,4.059,6.16,0.0,0.791345084656,0.147507594025,0.576071762547,0.112812448053,0.0861924744799,-0.0286658765035,-0.505994877139,0.108283034879,0.509725030343,0.660026154638,0.189652589822,-0.0297585805783,0.340638864059,-0.173431013521,-0.587162409772,0.68518545052,0.196881887613,13804.0,13804.0,0.34651164577,0.56559996234,0.748349090964,0.307714209126,0.739225715796,0.599046998664,0.185994836408,0.553388515514,0.81189104671,2.16382998992e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.093,0.156,0.196,0.0,0.0,0.0,0.093,0.156,0.196,0.098,0.166,0.205,0.0,0.0,0.0,0.098,0.166,0.205,13804.0,0.01,0.001,0.0,9.53022872018e-14,8.45381605956e-12,4.87261845447e-11,1.32780206975e-32,0.0,0.92644,0.0,1.95718876887e-32,0.0,5.90053756291,0.0,3.17816084556,0.0,2.25526133677,4.673e-26,0.0,0.0100479268724,4.789e-29,0.0,4.789e-29,1.95635356795e-07,3.19329384125e-07,4.22506842714e-07,8.84104319292e-07,2.12389492875e-06,1.72114261633e-06,4.95708391686e-07,1.47487605732e-06,2.16382998992e-06,0.985135329815,0.993383718565
