Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb,CLdbQ
574,12715.0,12715.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,1.926,4.037,3.944,2.436,5.058,4.872,0.0,0.83925616544,0.172831129298,0.491407313613,-0.0728585123592,-0.137800503705,0.0400170723422,-0.334660475053,0.256856954391,0.655454271277,0.520599951579,0.346093764782,0.0489558966462,0.423855410858,-0.131187876886,-0.464588201613,0.636889105869,0.423402552633,12715.0,12715.0,0.25090196427,0.358555243043,0.899158685668,0.358838711376,0.781589914043,0.510246984786,0.858093538873,0.479700825042,0.183200974337,2.91737589665e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.211,0.306,0.302,0.0,0.0,0.0,0.211,0.306,0.302,0.238,0.343,0.336,0.0,0.0,0.0,0.238,0.343,0.336,12715.0,0.01,0.001,0.0,3.42480993618e-11,3.53255637269e-11,6.05897652423e-11,3.06065233922e-31,0.0,0.48375,0.0,2.49143534676e-30,0.0,5.72400130025,0.0,3.77713466772,0.0,4.68218131854,1.004e-22,0.0,0.034286292987,8.298e-26,0.0,8.298e-26,8.14066921278e-07,1.163354634e-06,2.91737589665e-06,1.30181943742e-06,2.83550494953e-06,1.85110865026e-06,2.77994947694e-06,1.55407772842e-06,5.93512746234e-07,0.962350513678,0.947186939418
614,100200.0,100200.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,1.902,4.083,3.828,2.436,5.104,4.988,0.0,0.815899647204,0.472080693908,0.29966665703,0.146538831335,-0.0131852078739,0.049661752669,-0.424281589399,0.390566646379,0.207610605224,0.710348655986,0.342460452451,0.0375999413621,0.387830959724,-0.577798699663,-0.397295742623,0.537819677645,0.259283900365,100200.0,100200.0,0.261331171506,0.339573217875,0.903546373188,0.25333475971,0.866979199784,0.42914865334,0.257212051757,0.36172674506,0.896100285872,2.79205711145e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.21,0.308,0.298,0.0,0.0,0.0,0.21,0.308,0.298,0.238,0.344,0.34,0.0,0.0,0.0,0.238,0.344,0.34,100200.0,0.01,0.001,0.0,5.57724233748e-16,8.72253355456e-12,4.98949130159e-11,6.16399190835e-33,0.0,0.4898,0.0,1.46795567621e-31,0.0,5.79995402444,0.0,3.38033431019,0.0,5.15407057874,1.096e-24,0.0,0.034286292987,9.587e-28,0.0,9.587e-28,2.7406966991e-07,3.56125598017e-07,9.47589431528e-07,8.15850158345e-07,2.79205711145e-06,1.38204878471e-06,5.18267614913e-07,7.28858761212e-07,1.80559096943e-06,0.960453362785,0.945007205224
615,128337.0,128337.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,2.32,4.06,4.222,2.691,4.872,4.895,0.0,0.80214803143,0.347101964796,0.46289109428,-0.109273414961,0.0993474575772,-0.0750160801344,-0.464610907654,0.312321437837,0.506698670161,0.267723283856,0.593755263233,-0.0857236629227,0.357378345033,-0.381949098623,-0.406298811292,0.305937347042,0.678506207639,128337.0,128337.0,0.259914254432,0.347071328205,0.901102698631,0.224889215135,0.430294596831,0.874226172597,0.286120773496,0.837590213328,0.465378918207,2.40744702764e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.232,0.307,0.313,0.0,0.0,0.0,0.232,0.307,0.313,0.25,0.336,0.337,0.0,0.0,0.0,0.25,0.336,0.337,128337.0,0.01,0.001,0.0,2.69693740566e-15,8.91056923052e-12,4.92574140476e-11,3.18587232314e-32,0.0,0.63494,0.0,4.78656788018e-31,0.0,2.47666106764,0.0,5.7578372118,0.0,3.80575028264,1.17e-23,0.0,0.034286292987,9.812e-27,0.0,9.812e-27,4.92757078786e-07,6.57993360888e-07,1.70835083452e-06,4.50251546112e-07,8.61494435785e-07,1.75029151855e-06,8.22383779966e-07,2.40744702764e-06,1.33761722085e-06,0.972531437886,0.959682594619
657,117447.0,117447.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.158,4.315,3.41,2.552,5.197,4.385,0.0,0.792739751235,0.324074726405,0.490793734206,0.121387003112,-0.104527338321,0.0869062660594,-0.408422164523,0.380765078321,0.459636460123,0.315844533558,0.607974626711,0.0901378539805,0.434830415837,-0.242651364393,-0.488845248708,0.327589134101,0.63058201222,117447.0,117447.0,0.268678438932,0.328736487639,0.905397270897,0.312243046639,0.844297917012,0.435505806109,0.276838176588,0.769534349268,0.575480242301,2.11280740281e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.224,0.316,0.281,0.0,0.0,0.0,0.224,0.316,0.281,0.243,0.347,0.319,0.0,0.0,0.0,0.243,0.347,0.319,117447.0,0.01,0.001,0.0,8.52999617512e-13,8.71741100285e-12,4.84972161841e-11,3.99628005841e-32,0.0,0.52007,0.0,9.15158339945e-31,0.0,1.98212442089,0.0,2.48833061933,0.0,3.98919937744,2.687e-23,0.0,0.034286292987,2.429e-26,0.0,2.429e-26,6.26979794393e-07,7.67129421509e-07,2.11280740281e-06,7.31047853395e-07,1.9767363485e-06,1.01964027101e-06,5.67766121017e-07,1.5782343962e-06,1.18024973622e-06,0.959857705973,0.945244721837
658,148939.0,148939.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,1.902,4.037,3.944,2.274,5.127,5.058,0.0,0.804375582889,0.412723829238,0.396444205583,0.127999266485,0.0953265024596,0.062244825109,-0.493639871628,0.439976550036,0.361216354235,0.0810006692468,0.649482510403,0.0702807573317,0.316994945839,-0.389536088154,-0.443504283538,0.091458018704,0.733332009928,148939.0,148939.0,0.267364767469,0.335128505983,0.903440626491,0.118933543397,0.624275248384,0.772097938419,0.38167140075,0.783667034636,0.490094807843,2.02029112339e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.21,0.306,0.302,0.0,0.0,0.0,0.21,0.306,0.302,0.23,0.345,0.343,0.0,0.0,0.0,0.23,0.345,0.343,148939.0,0.01,0.001,0.0,1.8984204249e-18,8.77611074272e-12,4.96114195577e-11,1.01727408281e-32,0.0,0.48375,0.0,2.88205666089e-31,0.0,2.17612068701,0.0,2.77716440997,0.0,5.38270071694,6.924e-24,0.0,0.034286292987,6.36e-27,0.0,6.36e-27,4.44540444416e-07,5.57209449835e-07,1.50212723018e-06,3.11204537717e-07,1.63349450905e-06,2.02029112339e-06,9.38052861906e-07,1.92605760656e-06,1.20453048407e-06,0.961947928018,0.946989231572
660,44747.0,44747.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.459,3.851,3.735,2.993,4.779,4.454,0.0,0.817201459638,0.418999709692,0.368028056609,0.139899519355,0.0400561065958,0.00752985980985,-0.493993743536,0.415593725858,0.358197108411,0.628597652329,0.244448687047,0.00808112238368,0.296698419922,-0.464324732172,-0.415179265466,0.674617414777,0.262344825327,44747.0,44747.0,0.268550386862,0.344762200958,0.899455232075,0.750356218445,0.524867897312,0.401844790699,0.602714778345,0.778887807082,0.173403229334,9.1243690823e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.239,0.299,0.294,0.0,0.0,0.0,0.239,0.299,0.294,0.264,0.333,0.321,0.0,0.0,0.0,0.264,0.333,0.321,44747.0,0.01,0.001,0.0,4.26073710428e-10,4.2615930241e-10,4.288320425e-10,3.63519739608e-29,0.0,0.45959,0.0,2.29752328507e-28,0.0,5.47526086699,0.0,0.774529466635,0.0,2.41398012816,9.595e-21,0.0,0.034286292987,8.311e-24,0.0,8.311e-24,2.72426326464e-06,3.49738092013e-06,9.1243690823e-06,7.84466296035e-06,5.48727611221e-06,4.20112057169e-06,6.81419004983e-06,8.80597213748e-06,1.96046721001e-06,0.963437970575,0.947182912434
700,114377.0,114377.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.297,4.153,3.689,2.854,4.988,4.408,0.0,0.806738368491,0.535074595695,0.195106033659,0.0962230469041,-0.124672140917,0.0832056437912,-0.31351548432,0.544905426018,0.13616650115,0.252606253833,0.717991436661,0.0687816674681,0.489108524724,-0.545341804804,-0.250535205642,0.208816115829,0.593525222463,114377.0,114377.0,0.276057421422,0.315610607853,0.907844834919,0.81926547412,0.467244096993,0.332395903616,0.411800768675,0.871590758477,0.265988113748,3.43407960909e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.231,0.31,0.293,0.0,0.0,0.0,0.231,0.31,0.293,0.257,0.34,0.32,0.0,0.0,0.0,0.257,0.34,0.32,114377.0,0.01,0.001,0.0,3.77819607926e-11,3.88112812239e-11,6.31083322622e-11,2.94022800027e-31,0.0,0.49887,0.0,2.86391105417e-30,0.0,2.39277303326,0.0,2.43368461792,0.0,2.88532263098,1.25e-22,0.0,0.034286292987,1.175e-25,0.0,1.175e-25,9.45888287687e-07,1.08141406197e-06,3.11065644228e-06,2.59231437144e-06,1.47845066815e-06,1.05176491036e-06,1.622500708e-06,3.43407960909e-06,1.04799683659e-06,0.964808435356,0.950022143526
702,125779.0,125779.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.065,4.106,3.874,2.784,5.15,4.872,0.0,0.828557713343,0.115997572468,0.524823682037,-0.0920502776525,-0.126978454859,-0.0200386151917,-0.251610235386,0.117658900503,0.592573543235,0.312974236275,0.688004978011,-0.0168530431602,0.499498582527,-0.137620000245,-0.571995087809,0.263220200674,0.57863168078,125779.0,125779.0,0.275859968767,0.329249315864,0.903048263181,0.157469834582,0.78556498898,0.598406967945,0.597968908253,0.476082650737,0.644808882096,2.71508149898e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.219,0.309,0.3,0.0,0.0,0.0,0.219,0.309,0.3,0.254,0.346,0.336,0.0,0.0,0.0,0.254,0.346,0.336,125779.0,0.01,0.001,0.0,1.16650420982e-12,8.81609088899e-12,4.87187668294e-11,4.02108252825e-33,0.0,0.49282,0.0,1.490909374e-31,0.0,6.13852598912,0.0,0.204821312947,0.0,4.64933683378,5.671e-25,0.0,0.034286292987,5.168e-28,0.0,5.168e-28,2.45362818068e-07,2.92849811983e-07,8.03213556847e-07,5.44249604447e-07,2.71508149898e-06,2.06822313917e-06,9.69543445293e-07,7.7191774868e-07,1.04548951705e-06,0.964079153987,0.949326338739
703,39305.0,39305.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.343,3.851,3.782,3.016,5.081,4.57,0.0,0.791782660768,0.429105528085,0.409927993004,-0.136652081949,-0.04726428805,-0.0265780570309,-0.355464297726,0.443488401919,0.45121724358,0.538904433506,0.426897865927,-0.027511210437,0.495239428291,-0.373697283479,-0.328479623566,0.557825324041,0.441886215046,39305.0,39305.0,0.276839462928,0.333728671076,0.901102150628,0.322278368893,0.92433056804,0.204327320567,0.900219457919,0.239268195712,0.363807171595,4.95648380819e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.233,0.299,0.296,0.0,0.0,0.0,0.233,0.299,0.296,0.265,0.343,0.326,0.0,0.0,0.0,0.265,0.343,0.326,39305.0,0.01,0.001,0.0,1.00807858867e-10,1.01198420609e-10,1.12135009736e-10,8.81885712521e-31,0.0,0.45959,0.0,1.440523712e-29,0.0,2.30691576448,0.0,2.07785914778,0.0,1.18051873555,6.298e-22,0.0,0.034286292987,5.832e-25,0.0,5.832e-25,1.42149873532e-06,1.71361004265e-06,4.62692548946e-06,1.65840263793e-06,4.75648507724e-06,1.05144185939e-06,4.95648380819e-06,1.31737758768e-06,2.00307196146e-06,0.962442316845,0.946194767053
705,28407.0,28407.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.366,3.99,3.689,2.668,4.965,4.64,0.0,0.814563738507,0.185527308755,0.531975124427,-0.133167753338,-0.0365287568542,-0.0388763567479,-0.33080600244,0.181719296474,0.602711393808,0.503092444076,0.489562134374,-0.0386939152874,0.473333618566,-0.201248154836,-0.495780534042,0.500731499586,0.487264685789,28407.0,28407.0,0.276805196157,0.345869292424,0.896522903187,0.654241272631,0.219324502912,0.723785271755,0.107477384567,0.800924670016,0.589040138502,2.79875977319e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.234,0.304,0.293,0.0,0.0,0.0,0.234,0.304,0.293,0.249,0.339,0.328,0.0,0.0,0.0,0.249,0.339,0.328,28407.0,0.01,0.001,0.0,4.38487125085e-13,8.48905644315e-12,4.96079564757e-11,1.81400189814e-32,0.0,0.47771,0.0,2.54137927807e-31,0.0,2.44569667069,0.0,2.7099182453,0.0,2.94117300174,7.282e-24,0.0,0.034286292987,6.371e-27,0.0,6.371e-27,4.66057544221e-07,5.82340921655e-07,1.50947767021e-06,8.09478626721e-07,2.71365480673e-07,8.95523918058e-07,3.75570127523e-07,2.79875977319e-06,2.05834818947e-06,0.963267029469,0.947753205364
744,19659.0,19659.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.645,4.338,2.993,3.318,5.266,3.758,0.0,0.798741998742,0.546730395316,0.202885476519,0.0278367928077,-0.145463709109,0.0884892115141,-0.387080856893,0.534894413315,0.129582461827,0.706456281571,0.2008829114,0.0797940775759,0.444951901111,-0.537247073089,-0.261505818106,0.637038418256,0.181143738786,19659.0,19659.0,0.282960810692,0.323228752106,0.903026219677,0.655508498819,0.730618231031,0.191064409198,0.653925559712,0.658297362287,0.372861831194,3.73735323201e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.248,0.317,0.264,0.0,0.0,0.0,0.248,0.317,0.264,0.277,0.35,0.295,0.0,0.0,0.0,0.277,0.35,0.295,19659.0,0.01,0.001,0.0,6.22283654464e-11,6.28154314647e-11,7.93380357866e-11,4.63676484851e-31,0.0,0.5231,0.0,6.11674259724e-30,0.0,2.30815983761,0.0,2.34405133868,0.0,3.61241819522,2.66e-22,0.0,0.034286292987,2.319e-25,0.0,2.319e-25,1.17108947374e-06,1.33774634118e-06,3.73735323201e-06,2.66152729393e-06,2.96649145943e-06,7.75768950207e-07,2.96951923772e-06,2.9893718825e-06,1.69319024818e-06,0.960390235457,0.945567403588
745,129035.0,129035.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.343,4.686,3.155,2.877,5.847,3.898,0.0,0.787908676728,0.414128184022,0.426432907266,0.160633991687,0.00703282661625,0.0128488895697,-0.485536711021,0.314356181776,0.309782298101,0.742988313362,0.131424857837,0.01083519718,0.378380131516,-0.462417935264,-0.487890966004,0.626546351266,0.11082780666,129035.0,129035.0,0.282768552593,0.330986392495,0.900272155322,0.138220225663,0.729874719631,0.669461024154,0.557656144379,0.78357437847,0.273917538763,2.40964134142e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.233,0.33,0.271,0.0,0.0,0.0,0.233,0.33,0.271,0.258,0.368,0.301,0.0,0.0,0.0,0.258,0.368,0.301,129035.0,0.01,0.001,0.0,1.89702774559e-13,8.88927005295e-12,4.91600781433e-11,9.60315103274e-33,0.0,0.56864,0.0,1.30978974992e-31,0.0,5.66934038691,0.0,3.34890518498,0.0,4.3895047418,1.328e-24,0.0,0.034286292987,1.173e-27,0.0,1.173e-27,3.11125650669e-07,3.64178957608e-07,9.9055484613e-07,4.5632649141e-07,2.40964134142e-06,2.21018884047e-06,9.96207129734e-07,1.39979159268e-06,4.89331298195e-07,0.9646894693,0.951793060827
783,127729.0,127729.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.668,4.06,3.086,3.202,4.802,3.758,0.0,0.819147339552,0.173247807821,0.528322387643,-0.134591870107,-0.0417530406766,-0.0697726166815,-0.388625759508,0.155370382892,0.625792928836,0.090124320841,0.648245834649,-0.0791913349541,0.408446042435,-0.21364796505,-0.479018217993,0.102290348545,0.73575358738,127729.0,127729.0,0.290277913538,0.290211850708,0.911874889785,0.333140337406,0.810627725746,0.481560178841,0.404687538253,0.53577349373,0.741063263021,2.30348259982e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.249,0.307,0.268,0.0,0.0,0.0,0.249,0.307,0.268,0.273,0.334,0.295,0.0,0.0,0.0,0.273,0.334,0.295,127729.0,0.01,0.001,0.0,6.97507400231e-12,1.10420526233e-11,5.12230258364e-11,2.49491489063e-33,0.0,0.48677,0.0,2.57176598124e-32,0.0,2.56824679571,0.0,2.91396765839,0.0,0.702214500871,5.646e-24,0.0,0.034286292987,4.863e-27,0.0,4.863e-27,4.58525269926e-07,4.58420916563e-07,1.44040473105e-06,8.69684691361e-07,2.11619682253e-06,1.25714441778e-06,1.25790974839e-06,1.66537053155e-06,2.30348259982e-06,0.957487768837,0.940909148629
788,65088.0,65088.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.645,4.153,3.48,3.109,5.104,4.362,0.0,0.827119671459,0.495013215357,0.219102815409,0.0356649492724,0.146822795849,-0.00268970858736,-0.500406583801,0.536122358753,0.23922364912,0.170561584641,0.613057602798,-0.00319745148333,0.255829712399,-0.551251866881,-0.241706669972,0.202758913874,0.72878599215,65088.0,65088.0,0.291921849104,0.324290695619,0.899787296393,0.405460197278,0.883201637831,0.235705102525,0.859828017667,0.347588267571,0.374002909457,5.22829579884e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.248,0.31,0.284,0.0,0.0,0.0,0.248,0.31,0.284,0.269,0.344,0.318,0.0,0.0,0.0,0.269,0.344,0.318,65088.0,0.01,0.001,0.0,1.22613953035e-10,1.22943838623e-10,1.3216587423e-10,1.40073611047e-30,0.0,0.49887,0.0,1.84932655286e-29,0.0,4.94507385921,0.0,0.875429324716,0.0,2.03367902242,8.659e-22,0.0,0.034286292987,7.521e-25,0.0,7.521e-25,1.62288219696e-06,1.80283044306e-06,5.00219078786e-06,2.30215653775e-06,5.01471769197e-06,1.33830656228e-06,5.22829579884e-06,2.11355555033e-06,2.27417320684e-06,0.965830009466,0.951617121726
790,72403.0,72403.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.506,4.594,3.48,3.109,5.73,4.222,0.0,0.808370465712,0.511039476725,0.254366359765,-0.052571442148,0.133827657391,-0.0804678071348,-0.41050135491,0.51008262454,0.317363691474,0.655372624147,0.186000797381,-0.0847826375144,0.405416655026,-0.52484018891,-0.19435840046,0.690514897925,0.195974498911,72403.0,72403.0,0.289585048112,0.336727853714,0.89596587683,0.28663112719,0.877468427891,0.384566970734,0.172597036953,0.676644289332,0.715795200144,1.97614699957e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.241,0.326,0.284,0.0,0.0,0.0,0.241,0.326,0.284,0.269,0.365,0.313,0.0,0.0,0.0,0.269,0.365,0.313,72403.0,0.01,0.001,0.0,4.43606037478e-14,8.50723354693e-12,5.01686380758e-11,3.33242469841e-32,0.0,0.55649,0.0,7.09293895552e-31,0.0,4.17400064603,0.0,0.579920134158,0.0,5.55143549849,1.988e-23,0.0,0.034286292987,1.765e-26,0.0,1.765e-26,6.26792606784e-07,7.2883089297e-07,1.93927411374e-06,6.45522076893e-07,1.97614699957e-06,8.6608342955e-07,4.16613643515e-07,1.63327973481e-06,1.72778195737e-06,0.970502944826,0.95849203645
826,103022.0,103022.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.062,4.269,2.529,3.874,5.313,3.364,0.0,0.809471534674,0.519821559735,0.224296036081,0.00989364383528,0.155353740207,-0.0787359132696,-0.448637476942,0.480074421254,0.267121530187,0.630389587112,0.30546469006,-0.0782827571066,0.362150127345,-0.583695616374,-0.192226168423,0.626761446983,0.303706620571,103022.0,103022.0,0.296276827671,0.276421515,0.91422709839,0.559610374825,0.814085179241,0.155246736934,0.762606685404,0.538741256616,0.358034777357,4.64409814002e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.267,0.315,0.242,0.0,0.0,0.0,0.267,0.315,0.242,0.3,0.351,0.279,0.0,0.0,0.0,0.3,0.351,0.279,103022.0,0.01,0.001,0.0,9.87056315927e-11,9.90971778246e-11,1.10887606029e-10,7.51583739052e-31,0.0,0.51401,0.0,1.03176933676e-29,0.0,5.0121442311,0.0,0.976806611124,0.0,4.36294267411,6.037e-22,0.0,0.034286292987,5.081e-25,0.0,5.081e-25,1.50502940324e-06,1.40416822684e-06,4.64409814002e-06,2.86538593481e-06,4.16837915678e-06,7.94913454874e-07,4.15511278339e-06,2.93536724127e-06,1.95077607995e-06,0.958365813927,0.943083268116
827,33318.0,33318.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.993,4.315,2.97,3.712,5.127,3.642,0.0,0.817183568434,0.0764428182439,0.552050092539,-0.137797790684,-0.0511856936107,-0.0478816919798,-0.329453790954,0.0547754726049,0.633651783492,0.40479255443,0.566388202521,-0.0483284659171,0.468020211169,-0.105718052941,-0.52316913998,0.408569588111,0.571673051005,33318.0,33318.0,0.297458838074,0.283607026754,0.911638795811,0.596811956311,0.291945255519,0.747384410183,0.127215875083,0.769641359269,0.625674275666,2.82373298834e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.264,0.316,0.262,0.0,0.0,0.0,0.264,0.316,0.262,0.293,0.345,0.291,0.0,0.0,0.0,0.293,0.345,0.291,33318.0,0.01,0.001,0.0,1.94546435761e-13,8.80961854965e-12,4.99467423418e-11,3.96858741064e-33,0.0,0.52007,0.0,6.65938306704e-32,0.0,2.57673999883,0.0,2.84899656449,0.0,2.94720432425,2.288e-24,0.0,0.034286292987,2.018e-27,0.0,2.018e-27,3.74870269192e-07,3.5741362789e-07,1.14888595345e-06,8.21422006754e-07,4.01818789177e-07,1.02866237102e-06,4.66741630743e-07,2.82373298834e-06,2.29553293995e-06,0.965597393962,0.951308475613
828,146174.0,146174.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.086,4.57,2.366,3.596,5.87,3.155,0.0,0.814535768366,0.186153110182,0.53167283383,-0.125385784616,-0.0589991898676,-0.0228943257035,-0.299085152113,0.185565106388,0.57790684974,0.556416473133,0.481678206251,-0.020616106686,0.496115288853,-0.198647683561,-0.524213105013,0.501047356472,0.433746309763,146174.0,146174.0,0.295636152323,0.290803883366,0.909962838175,0.101849585045,0.79573427376,0.597020625765,0.56073979789,0.253304980221,0.788294022594,2.70762986253e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.268,0.326,0.234,0.0,0.0,0.0,0.268,0.326,0.234,0.289,0.369,0.271,0.0,0.0,0.0,0.289,0.369,0.271,146174.0,0.01,0.001,0.0,6.01362135427e-13,8.59378325248e-12,4.84223352389e-11,3.16195214794e-33,0.0,0.55345,0.0,7.26246677719e-32,0.0,2.95885982858,0.0,3.03571975974,0.0,4.44474444624,1.025e-25,0.0,0.034286292987,8.857e-29,0.0,8.857e-29,1.71411359271e-07,1.68609584915e-07,5.27601126426e-07,3.46561643815e-07,2.70762986253e-06,2.03147071601e-06,1.01853794594e-06,4.60107763387e-07,1.43187156964e-06,0.961912808219,0.948078758388
