Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Unnamed: 0.1.1,Unnamed: 0.1.1,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb,CLdbs
147,91124.0,91124.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.418,2.97,4.942,0.742,3.874,6.102,0.0,0.812008530101,0.562578432562,0.0503192115668,0.108999200184,0.0986651182815,-0.0311074671173,-0.500367183416,0.557280719396,0.0715697619537,0.620819089025,0.218093179432,-0.0349131601529,0.29679660635,-0.603665949172,-0.0296120741756,0.696770206311,0.244774737623,91124.0,91124.0,0.153711200134,0.369294928554,0.916511932654,0.379871923679,0.841814543424,0.383465247553,0.261815599245,0.769921624962,0.581956427414,2.29885548846e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.098,0.262,0.339,0.0,0.0,0.0,0.098,0.262,0.339,0.131,0.3,0.376,0.0,0.0,0.0,0.131,0.3,0.376,91124.0,0.01,0.001,0.0,1.85270051417e-17,8.9346337096e-12,4.80898486646e-11,2.3915604639e-32,0.0,0.75265,0.0,1.38525596933e-30,0.0,1.82783399589,0.0,5.55051165964,0.0,5.55376291065,3.586e-23,0.0,0.034286292987,2.955e-26,0.0,2.955e-26,3.85548538405e-07,9.26289820264e-07,2.29885548846e-06,7.50665389782e-07,1.66351078607e-06,7.57766161642e-07,5.66682903991e-07,1.66644548124e-06,1.25960698765e-06,0.956221892511,0.0161457274292
177,12309.0,12309.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.206,2.97,4.64,1.485,4.014,5.452,0.0,0.834212766771,0.133270583496,0.512646693273,0.0676544228892,0.137638142502,0.015425400615,-0.451830265257,0.135430400398,0.482026697623,0.215810044642,0.705936514477,0.0137274437123,0.315455362071,-0.163809193421,-0.664761413613,0.192054671014,0.628230281261,12309.0,12309.0,0.164947254189,0.345728363204,0.923723065757,0.176076482733,0.771690237057,0.611139305117,0.283869212818,0.842524921597,0.457788189561,2.86233399183e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.167,0.262,0.328,0.0,0.0,0.0,0.167,0.262,0.328,0.186,0.305,0.356,0.0,0.0,0.0,0.186,0.305,0.356,12309.0,0.01,0.001,0.0,7.52822948078e-17,8.87829512743e-12,5.14382806541e-11,1.34720262957e-32,0.0,0.7032,0.0,8.0246042715e-31,0.0,4.76619004783,0.0,3.70914472669,0.0,3.27067471499,2.35e-23,0.0,0.034286292987,1.806e-26,0.0,1.806e-26,3.72285518767e-07,7.80308006222e-07,2.08484052932e-06,6.95034280307e-08,3.04612609365e-07,2.41237648836e-07,9.64396988452e-07,2.86233399183e-06,1.55525689799e-06,0.957283450194,0.0147621727018
218,22989.0,22989.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.998,2.83,4.918,1.322,4.014,5.823,0.0,0.811222989575,0.548019951646,0.127962419792,0.123528178096,0.0997887875489,-0.0218335661538,-0.48341551658,0.483047190471,0.128345106597,0.647638137391,0.310790157673,-0.0205864052207,0.327606768587,-0.644251497588,-0.135767098243,0.610644227279,0.293037430505,22989.0,22989.0,0.179565330513,0.362791345717,0.914406218019,0.151113051761,0.405782193235,0.901390956933,0.300684257419,0.826649792823,0.475645979028,2.71829908399e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.152,0.256,0.338,0.0,0.0,0.0,0.152,0.256,0.338,0.175,0.305,0.368,0.0,0.0,0.0,0.175,0.305,0.368,22989.0,0.01,0.001,0.0,8.82283558915e-18,8.50759584432e-12,4.94790255234e-11,1.72871038059e-32,0.0,0.74884,0.0,7.03771569184e-31,0.0,2.00092580576,0.0,5.72710779924,0.0,0.259365638209,1.867e-23,0.0,0.034286292987,1.517e-26,0.0,1.517e-26,3.82592494256e-07,7.72984659434e-07,1.94828787226e-06,1.3279054837e-07,3.56580979145e-07,7.92097029819e-07,9.8874970829e-07,2.71829908399e-06,1.56408196109e-06,0.959828080056,0.0138008004044
219,19029.0,19029.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.137,2.691,4.57,1.647,3.364,5.545,0.0,0.786861460538,0.429123701445,0.413950555956,0.133162100222,-0.0872621513958,0.0943915294119,-0.406835468963,0.389967653177,0.276800019787,0.60319287227,0.482742662018,0.0750936262898,0.448090537257,-0.422778573524,-0.486891201781,0.479872933654,0.384048200952,19029.0,19029.0,0.17846724329,0.365612202021,0.913497214449,0.398827798924,0.893636381411,0.205792139366,0.316156276366,0.673691728846,0.667970555787,2.09534028423e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.162,0.25,0.326,0.0,0.0,0.0,0.162,0.25,0.326,0.195,0.279,0.359,0.0,0.0,0.0,0.195,0.279,0.359,19029.0,0.01,0.001,0.0,3.74383434915e-12,9.23017839236e-12,5.01977355252e-11,7.32788286849e-33,0.0,0.69181,0.0,2.54301570321e-31,0.0,5.82361617924,0.0,0.359665814561,0.0,0.628248593169,5.729e-24,0.0,0.034286292987,4.723e-27,0.0,4.723e-27,2.82993805305e-07,5.79747781208e-07,1.4485238192e-06,9.35145402471e-07,2.09534028423e-06,4.82527982031e-07,9.67288307026e-07,2.06117727392e-06,2.04367319693e-06,0.950000915803,0.0169617345154
261,46141.0,46141.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.346,3.387,3.782,1.531,4.153,4.686,0.0,0.786167113704,0.49718662689,0.339580900892,0.139343118567,-0.00387742549452,0.0269604732927,-0.521266137871,0.455921403319,0.286392356611,0.622488279606,0.224004866493,0.030027112594,0.329536626536,-0.473518048728,-0.351263461507,0.693293676905,0.249484468421,46141.0,46141.0,0.188161515676,0.340388524516,0.921265920566,0.633564952706,0.636766029897,0.439459297172,0.289735698384,0.802519662426,0.521550972103,2.45993953842e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.177,0.28,0.296,0.0,0.0,0.0,0.177,0.28,0.296,0.188,0.31,0.33,0.0,0.0,0.0,0.188,0.31,0.33,46141.0,0.01,0.001,0.0,1.40258228512e-12,8.86482330923e-12,4.94806339901e-11,2.65791336444e-32,0.0,0.56318,0.0,1.01785120952e-30,0.0,4.78463072282,0.0,0.670728143524,0.0,3.40693618854,3.159e-23,0.0,0.034286292987,2.423e-26,0.0,2.423e-26,4.57279390426e-07,8.27228971022e-07,2.23890585204e-06,6.27860160788e-07,6.31032414605e-07,4.35502285604e-07,8.8811817768e-07,2.45993953842e-06,1.59869460855e-06,0.942640922729,0.021377884817
262,48934.0,48934.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.23,3.294,4.246,1.624,4.246,5.359,0.0,0.799389885756,0.578536017695,0.0246028388228,0.156091976216,0.0360816028472,0.0375940508177,-0.51618354535,0.550109496159,-0.00386287250933,0.510099411746,0.411466214215,0.0423412926771,0.302199040929,-0.599082405552,-0.056175335876,0.574512935355,0.463424691511,48934.0,48934.0,0.189777693435,0.348234392032,0.917996315505,0.373895840811,0.805978579187,0.458912224849,0.540645190779,0.622381170633,0.565989802142,2.28105216345e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.169,0.276,0.314,0.0,0.0,0.0,0.169,0.276,0.314,0.194,0.314,0.353,0.0,0.0,0.0,0.194,0.314,0.353,48934.0,0.01,0.001,0.0,7.56247492384e-12,1.16088734329e-11,5.18956239484e-11,1.49546677291e-32,0.0,0.63873,0.0,1.25801479564e-30,0.0,1.68952287637,0.0,2.50922013838,0.0,5.33861841424,3.454e-23,0.0,0.034286292987,2.788e-26,0.0,2.788e-26,4.71562696793e-07,8.65298476604e-07,2.28105216345e-06,9.86310485085e-07,2.12611384412e-06,1.21057762536e-06,1.2639304266e-06,1.45501432718e-06,1.3231815325e-06,0.952213699306,0.0173989438799
265,111756.0,111756.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.276,3.062,4.594,1.647,3.735,5.707,0.0,0.818036914918,0.330820255072,0.445491069884,0.149531440393,-0.0234865845605,0.0579256990704,-0.489024932335,0.392127170559,0.462142974458,0.491471803448,0.38550596445,0.071046578646,0.288560597513,-0.299844505149,-0.4846123105,0.602796180216,0.472827782165,111756.0,111756.0,0.188686841607,0.361645211742,0.913022462281,0.318484225755,0.816940587225,0.480807523745,0.23944312866,0.702484256406,0.670211054549,2.44401101657e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.172,0.267,0.326,0.0,0.0,0.0,0.172,0.267,0.326,0.195,0.294,0.364,0.0,0.0,0.0,0.195,0.294,0.364,111756.0,0.01,0.001,0.0,3.30558891358e-15,8.8005619414e-12,4.84500241754e-11,5.94841503327e-32,0.0,0.69561,0.0,1.80440436165e-30,0.0,4.64460411005,0.0,3.95618270159,0.0,1.41224110012,4.652e-23,0.0,0.034286292987,3.826e-26,0.0,3.826e-26,5.05083651957e-07,9.68064771789e-07,2.44401101657e-06,8.3598844914e-07,2.14438530805e-06,1.26207046882e-06,1.00805491776e-07,2.95745680105e-07,2.82158670936e-07,0.958381368735,0.0144619768455
301,27307.0,27307.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.114,2.668,4.315,1.578,3.55,5.266,0.0,0.830834304139,0.377783351851,0.380926971541,0.117216432565,-0.0902720799536,0.0769751280031,-0.389497745813,0.36341477453,0.295852170293,0.767960814834,0.181669253154,0.0581449185721,0.385616212295,-0.466847011894,-0.524050993596,0.580096716997,0.137228013849,27307.0,27307.0,0.201132059483,0.334648034909,0.920628365509,0.385730335757,0.298224873613,0.873083061819,0.179552775292,0.848319121137,0.498111904694,3.12049098239e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.161,0.249,0.316,0.0,0.0,0.0,0.161,0.249,0.316,0.191,0.287,0.35,0.0,0.0,0.0,0.191,0.287,0.35,27307.0,0.01,0.001,0.0,4.7654570372e-14,8.50826444078e-12,5.13201138255e-11,1.38977433605e-33,0.0,0.65009,0.0,1.19346985893e-32,0.0,2.99866891188,0.0,6.23509564008,0.0,0.385110199163,5.979e-27,0.0,0.034286292987,4.906e-30,0.0,4.906e-30,5.73234239188e-08,9.53759993209e-08,2.62382686297e-07,7.39423881919e-07,5.71680713934e-07,1.67365230826e-06,6.60474109567e-07,3.12049098239e-06,1.83227475144e-06,0.941048426376,0.0202598617471
302,68193.0,68193.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.438,3.202,3.874,1.67,4.153,4.802,0.0,0.787941386203,0.559280650952,0.203709525273,0.156604060873,0.0181967802431,0.0566443855916,-0.504771598653,0.516199109357,0.142477515617,0.452755342551,0.500248221995,0.0605343833877,0.342755024925,-0.545649527419,-0.247412233033,0.483847873016,0.534602279519,68193.0,68193.0,0.199670181454,0.337404866701,0.919940092922,0.227086409087,0.740357536692,0.63269461881,0.410923245343,0.79649529384,0.443550823838,1.97609204647e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.183,0.273,0.3,0.0,0.0,0.0,0.183,0.273,0.3,0.197,0.31,0.334,0.0,0.0,0.0,0.197,0.31,0.334,68193.0,0.01,0.001,0.0,9.91144234339e-14,9.03301195299e-12,5.07330570618e-11,8.12644509528e-33,0.0,0.57826,0.0,7.73304892093e-31,0.0,5.04797922043,0.0,0.5352820328,0.0,5.29796827157,1.929e-23,0.0,0.034286292987,1.589e-26,0.0,1.589e-26,4.28904730344e-07,7.24767926366e-07,1.97609204647e-06,5.92160923579e-07,1.93059022981e-06,1.6498434729e-06,8.4588611276e-07,1.63958674904e-06,9.13050031702e-07,0.943246975309,0.0204891917362
303,91180.0,91180.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.16,3.55,4.408,1.462,4.547,5.058,0.0,0.830011945401,0.538354001661,0.00635918124675,0.145560583522,-0.00517848684263,0.0404289277733,-0.446642471474,0.511504270488,-0.0201842383701,0.666731664233,0.303810582729,0.0366826947469,0.329561154981,-0.668644882832,-0.0316942923237,0.604950847429,0.275658828491,91180.0,91180.0,0.201052144034,0.345398117341,0.916666883834,0.082378196879,0.497492309602,0.863548049946,0.321531721828,0.848746335511,0.419817829321,2.60868413784e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.164,0.287,0.32,0.0,0.0,0.0,0.164,0.287,0.32,0.184,0.325,0.343,0.0,0.0,0.0,0.184,0.325,0.343,91180.0,0.01,0.001,0.0,2.299460148e-16,8.48860066049e-12,5.01092199152e-11,1.33187646128e-34,0.0,0.66525,0.0,6.76760302187e-32,0.0,2.82167808224,0.0,6.10853334077,0.0,0.712379201149,2.846e-25,0.0,0.034286292987,2.339e-28,0.0,2.339e-28,1.50496793851e-07,2.58546406017e-07,6.8616740055e-07,2.07285670778e-07,1.2518242813e-06,2.17291884945e-06,9.88251339006e-07,2.60868413784e-06,1.290340902e-06,0.959778254091,0.0149074782813
304,141834.0,141834.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.253,3.318,3.944,1.74,3.944,4.826,0.0,0.801840323866,0.233942374746,0.530086883109,-0.119693367389,0.083692619028,-0.0693079360091,-0.464022499398,0.174994048018,0.520557549534,0.0222002515965,0.691218923113,-0.0708922732639,0.363188533235,-0.28913727987,-0.528275889876,0.0227077358429,0.707019767203,141834.0,141834.0,0.201384440766,0.350828726638,0.914529120139,0.328052441267,0.860658978619,0.389419719969,0.205651683026,0.509921118892,0.83527710239,2.55861825974e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.17,0.277,0.302,0.0,0.0,0.0,0.17,0.277,0.302,0.201,0.302,0.335,0.0,0.0,0.0,0.201,0.302,0.335,141834.0,0.01,0.001,0.0,6.92178517189e-14,8.60813304198e-12,4.89086938319e-11,8.85572389133e-33,0.0,0.58958,0.0,5.72555881707e-32,0.0,6.05945601288,0.0,3.35038467995,0.0,2.46589715785,3.469e-25,0.0,0.034286292987,2.856e-28,0.0,2.856e-28,1.5840246549e-07,2.75950490777e-07,7.19338926292e-07,8.07886120397e-07,2.11952223412e-06,9.59013703897e-07,6.29951605079e-07,1.56198880837e-06,2.55861825974e-06,0.944144959214,0.0206511676238
345,58618.0,58618.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.137,3.41,3.828,1.392,4.315,4.756,0.0,0.793802573457,0.588278939839,0.00841337211531,0.0840744669564,0.129097104889,-0.0652797389208,-0.50502086252,0.591396882152,0.056846003564,0.622663114329,0.00117890676149,-0.0804299685367,0.322646832683,-0.546068916897,0.0518083175825,0.767171798208,0.00145250938962,58618.0,58618.0,0.207256544316,0.328135246431,0.921613793781,0.588376969757,0.569882721,0.573625510037,0.25598730869,0.750278835649,0.609550790802,2.41065145323e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.162,0.281,0.298,0.0,0.0,0.0,0.162,0.281,0.298,0.18,0.316,0.332,0.0,0.0,0.0,0.18,0.316,0.332,58618.0,0.01,0.001,0.0,3.01787220988e-14,8.76183600778e-12,5.07154587022e-11,2.71697506121e-32,0.0,0.57072,0.0,7.56182429291e-31,0.0,5.34364206596,0.0,3.78674540612,0.0,3.14866521752,2.54e-23,0.0,0.034286292987,2.22e-26,0.0,2.22e-26,4.76876285063e-07,7.55005917099e-07,2.12053985408e-06,5.18988026318e-07,5.02674856099e-07,5.05976247545e-07,8.22489117889e-07,2.41065145323e-06,1.95849120333e-06,0.940647088516,0.0225459384752
346,21559.0,21559.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.346,3.364,4.176,1.763,4.269,5.058,0.0,0.828661874029,0.334639196592,0.418753652686,-0.0211334588103,0.159796313835,-0.0279897354205,-0.487611535604,0.337347464288,0.451145318885,0.119168483596,0.655679058046,-0.0305737306226,0.271728376477,-0.407772633518,-0.478589652423,0.130170044891,0.716210946421,21559.0,21559.0,0.209092027837,0.333096557245,0.919416775704,0.499187672793,0.424982871949,0.755116696863,0.230044478122,0.742269355898,0.629377264747,2.64342062269e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.177,0.279,0.311,0.0,0.0,0.0,0.177,0.279,0.311,0.202,0.315,0.343,0.0,0.0,0.0,0.202,0.315,0.343,21559.0,0.01,0.001,0.0,1.81578956502e-18,8.95111604661e-12,5.12960783546e-11,1.4359216085e-32,0.0,0.62738,0.0,3.12979070942e-31,0.0,0.796449279227,0.0,5.82812633591,0.0,3.07141095975,9.719e-24,0.0,0.034286292987,8.242e-27,0.0,8.242e-27,3.78344494183e-07,6.02726224277e-07,1.66365154399e-06,5.23153883843e-07,4.45386479163e-07,7.91370168474e-07,8.19250199096e-07,2.64342062269e-06,2.24138155221e-06,0.95359185032,0.0168579544942
347,120072.0,120072.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.462,3.016,4.106,1.879,3.851,5.104,0.0,0.801802015723,0.0806412677875,0.571098967956,-0.124357290222,0.0948248210095,-0.0891255660602,-0.420855968893,0.00885189477109,0.521226004893,0.221843478743,0.702828182164,-0.0795157479107,0.407096622853,-0.144211034407,-0.612201950394,0.197923569085,0.627046884838,120072.0,120072.0,0.213242386785,0.341228375451,0.91547303634,0.309819274873,0.696777913507,0.646925464151,0.566554291651,0.743377453307,0.355536491132,2.14777815934e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.184,0.265,0.309,0.0,0.0,0.0,0.184,0.265,0.309,0.209,0.299,0.344,0.0,0.0,0.0,0.209,0.299,0.344,120072.0,0.01,0.001,0.0,1.10119131527e-11,1.39406503724e-11,5.24446079635e-11,3.02395278822e-32,0.0,0.61603,0.0,9.52988762836e-32,0.0,2.41582864648,0.0,6.08161566823,0.0,4.03645666602,1.017e-23,0.0,0.034286292987,8.518e-27,0.0,8.518e-27,3.90244434392e-07,6.24465315664e-07,1.67536230791e-06,9.35648773191e-07,2.10425707125e-06,1.95370354904e-06,1.63689782125e-06,2.14777815934e-06,1.0272217796e-06,0.947132903143,0.0184722892215
348,85435.0,85435.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.09,3.364,4.292,1.554,4.199,5.568,0.0,0.832904770774,0.494279023306,0.189861661087,0.10233091444,0.124253062502,-0.0212554889247,-0.445928076285,0.43948483729,0.183289200557,0.590720009396,0.474346257729,-0.0177474380241,0.326574687073,-0.659341720415,-0.241179267848,0.493226328194,0.396059146924,85435.0,85435.0,0.208733547344,0.346287719075,0.91461200617,0.27719743598,0.847426240677,0.452802769534,0.185409116771,0.407031419117,0.894398615422,2.66116195353e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.159,0.279,0.316,0.0,0.0,0.0,0.159,0.279,0.316,0.19,0.312,0.359,0.0,0.0,0.0,0.19,0.312,0.359,85435.0,0.01,0.001,0.0,1.00168487719e-14,8.84907056323e-12,4.91549879448e-11,1.16269439592e-32,0.0,0.6463,0.0,5.53685018125e-31,0.0,2.15100125573,0.0,5.83065869064,0.0,5.01771950884,1.091e-23,0.0,0.034286292987,8.964e-27,0.0,8.964e-27,3.88731673452e-07,6.4490354447e-07,1.70331343592e-06,8.70479617977e-07,2.66116195353e-06,1.42193083586e-06,2.29313454008e-07,5.0341527015e-07,1.10618959485e-06,0.95263085903,0.0175244443072
350,45734.0,45734.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.09,3.712,4.269,1.554,4.431,5.313,0.0,0.813440773648,0.0981722897581,0.5538464962,-0.00203347733574,-0.148075092121,0.0513349628111,-0.374176702011,0.151677639687,0.652319011773,0.423424889018,0.479105083592,0.0605744037475,0.438179605462,-0.0430654674339,-0.482944537378,0.499634338463,0.565336043542,45734.0,45734.0,0.20794572842,0.358364611662,0.910128221264,0.318249381086,0.877987366353,0.357568896807,0.879929334981,0.309704405297,0.360288144102,2.94957479211e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.159,0.293,0.315,0.0,0.0,0.0,0.159,0.293,0.315,0.19,0.321,0.351,0.0,0.0,0.0,0.19,0.321,0.351,45734.0,0.01,0.001,0.0,2.83130050587e-11,2.96672188036e-11,5.78100194713e-11,1.08550284487e-31,0.0,0.64252,0.0,2.97243576307e-30,0.0,2.81496559086,0.0,5.48092109862,0.0,1.78650875247,1e-22,0.0,0.034286292987,8.294e-26,0.0,8.294e-26,6.73917657253e-07,1.16140033926e-06,2.94957479211e-06,1.04582735202e-06,2.88523169889e-06,1.17503867953e-06,2.63737230554e-06,9.28262974038e-07,1.07987532122e-06,0.958272466188,0.0158887540665
390,89768.0,89768.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.276,3.596,3.898,1.647,4.802,4.663,0.0,0.832242324208,0.0844104690439,0.525432672902,-0.103887376048,-0.115652522055,-0.0129449593526,-0.226552681738,0.0839610681532,0.574821380846,0.44564221194,0.642215110783,-0.0100020979161,0.505745966132,-0.104000079912,-0.607050476894,0.344331482081,0.496216190895,89768.0,89768.0,0.21705705721,0.328957011949,0.919061215701,0.605400700859,0.750152946778,0.266008548435,0.650934967593,0.741749798319,0.161526792386,3.04703406385e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.172,0.289,0.301,0.0,0.0,0.0,0.172,0.289,0.301,0.195,0.334,0.329,0.0,0.0,0.0,0.195,0.334,0.329,89768.0,0.01,0.001,0.0,3.23245526968e-11,3.35242281605e-11,5.87007341914e-11,3.19253590821e-31,0.0,0.58203,0.0,2.65288660148e-30,0.0,2.00272968454,0.0,5.51161969806,0.0,3.97657067018,1.095e-22,0.0,0.034286292987,9.719e-26,0.0,9.719e-26,7.19625891964e-07,1.09061638532e-06,3.04703406385e-06,1.93334250424e-06,2.39560769359e-06,8.49496263302e-07,2.22657746577e-06,2.53721718512e-06,5.52515894751e-07,0.949232342794,0.0192666236375
391,83509.0,83509.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.415,2.946,4.06,1.717,4.06,4.686,0.0,0.82692187933,0.261645150688,0.478029993277,-0.106740806466,0.0885197512974,-0.0774150585628,-0.386606511715,0.253333388534,0.569102382639,0.526131313369,0.423878316535,-0.0829649031809,0.392249084299,-0.316138109662,-0.463713821874,0.563849389053,0.454265928938,83509.0,83509.0,0.217549539414,0.333150871066,0.917432665109,0.00941718621945,0.910228517804,0.413999229444,0.955129009317,0.231682481673,0.184531306957,2.71652485536e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.181,0.261,0.307,0.0,0.0,0.0,0.181,0.261,0.307,0.2,0.307,0.33,0.0,0.0,0.0,0.2,0.307,0.33,83509.0,0.01,0.001,0.0,1.51554739986e-11,1.73594452622e-11,5.36363066526e-11,9.67431629796e-32,0.0,0.60847,0.0,1.87321448529e-30,0.0,5.25930353704,0.0,3.92318573379,0.0,4.57303205016,6.461e-23,0.0,0.034286292987,5.628e-26,0.0,5.628e-26,6.32039217199e-07,9.67891802138e-07,2.66538566365e-06,2.81050526679e-08,2.71652485536e-06,1.23555697815e-06,2.11125844179e-06,5.12120970544e-07,4.07895976131e-07,0.943490588606,0.0197513534869
